site_id,cosine_similarity,months_used,n_observations,rmse_no_tl,rmse_always_tl,rmse_casl,delta_fixed,partial_rescue_magnitude,full_rescue_margin,rel_improvement_vs_always_tl,partial_rescued,full_rescued
33012,0.22294624,139,36,1.215422749519348,1.2427175045013428,1.213944435119629,0.02729475498199485,0.028773069381713867,0.0014783143997190162,0.023153346820570818,True,True
25284,0.34320572,141,37,0.7827321887016296,0.7935753464698792,0.7653493285179138,0.010843157768249512,0.028226017951965332,0.01738286018371582,0.0355681638517694,True,True
25253,0.475375,138,33,0.800106406211853,0.8530977964401245,0.8251142501831055,0.052991390228271484,0.027983546257019043,-0.02500784397125244,0.03280227234648952,True,False
16407,0.45925748,93,37,0.7564665675163269,0.7846018075942993,0.7566784024238586,0.028135240077972412,0.027923405170440674,-0.00021183490753173828,0.035589269486974294,True,False
64365,0.31156734,137,37,0.8083489537239075,0.8166178464889526,0.788857638835907,0.008268892765045166,0.027760207653045654,0.01949131488800049,0.03399412316593451,True,True
33030,0.24568628,136,23,1.2291784286499023,1.2667803764343262,1.2395176887512207,0.03760194778442383,0.02726268768310547,-0.01033926010131836,0.02152124250601608,True,False
34569,0.27919865,76,36,1.0793057680130005,1.1286612749099731,1.1014115810394287,0.049355506896972656,0.027249693870544434,-0.022105813026428223,0.024143376295707484,True,False
32386,0.22863837,139,30,1.2011876106262207,1.2048571109771729,1.1776386499404907,0.0036695003509521484,0.02721846103668213,0.02354896068572998,0.022590613267499574,True,True
43567,0.20198983,139,37,0.8569511771202087,0.872255802154541,0.845183789730072,0.015304625034332275,0.027072012424468994,0.011767387390136719,0.03103678113415695,True,True
28019,0.32017738,122,37,0.9059579372406006,0.97692608833313,0.9503725171089172,0.07096815109252941,0.026553571224212758,-0.04441457986831665,0.027180737152305467,True,False
45753,0.5529411,74,37,0.8719087839126587,0.9104239344596864,0.8842388987541199,0.0385151505470277,0.026185035705566517,-0.012330114841461182,0.02876136568301741,True,False
9840,0.34132978,123,29,0.8654951453208923,0.8905208706855774,0.8644996881484985,0.02502572536468506,0.026021182537078857,0.0009954571723937988,0.029220182697173802,True,True
31801,0.54256666,120,19,0.4989067018032074,0.5237088799476624,0.4981098771095276,0.024802178144454956,0.025599002838134766,0.0007968246936798096,0.048880215360665724,True,True
34548,0.30571625,73,36,1.07673180103302,1.148529291152954,1.1236549615859983,0.07179749011993408,0.02487432956695579,-0.046923160552978294,0.021657549144424196,True,False
66048,0.24249774,129,37,1.075976848602295,1.1099917888641355,1.0854942798614502,0.0340149402618406,0.024497509002685325,-0.009517431259155273,0.022069991191334706,True,False
118588,0.41428936,135,34,0.7632326483726501,0.7903783321380615,0.7658862471580505,0.027145683765411377,0.024492084980010986,-0.0026535987854003906,0.03098779911356776,True,False
43927,0.24106283,138,28,0.9715315699577332,0.987064778804779,0.9626105427742004,0.015533208847045898,0.024454236030578613,0.008921027183532715,0.024774702284676653,True,True
16345,0.2011003,140,37,0.957400679588318,0.965872585773468,0.9416439533233644,0.008471906185150035,0.02422863245010365,0.015756726264953613,0.025084708694471776,True,True
66050,0.26864251,130,35,1.1634913682937622,1.2434344291687012,1.2192867994308472,0.07994306087493896,0.024147629737854004,-0.05579543113708496,0.019420107061051798,True,False
10524,0.35317686,140,36,1.2287757396697998,1.2569255828857422,1.2329636812210083,0.028149843215942383,0.023961901664733887,-0.004187941551208496,0.019063898444743554,True,False
25224,0.47955564,132,33,0.6577537655830383,0.6709792017936707,0.6471375823020935,0.013225436210632324,0.02384161949157715,0.010616183280944824,0.035532576014045456,True,True
