site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
10496,27,0.6666666666666666,0.3333333333333333,-0.07551937,-0.045607828,0.029911542,0.3333333333333333,0.1111111111111111,0.4593427,141,0.6779942512512207,0.6424853801727295,0.6345463991165161,-0.03550887107849121,-0.04344785213470459,-0.007938981056213379,helped,False,False
10510,37,0.6216216216216216,0.3783783783783784,-0.042734824,-0.028323041,0.014411783,0.3783783783783784,0.0,0.4877285,138,0.5455899238586426,0.5420489311218262,0.5167442560195923,-0.0035409927368164062,-0.028845667839050293,-0.025304675102233887,helped,False,False
10524,36,0.4166666666666667,0.5833333333333334,0.007447247,-0.009283627,-0.016730875,0.5833333333333334,0.027777777777777776,0.35317686,140,1.2287757396697998,1.2569255828857422,1.2329636812210083,0.028149843215942383,0.004187941551208496,-0.023961901664733887,harmed,True,False
10527,37,0.4864864864864865,0.5135135135135135,0.046016943,0.0013452591,-0.04467169,0.5135135135135135,0.10810810810810811,0.4054522,138,0.6390495896339417,0.6524873971939087,0.6211769580841064,0.013437807559967041,-0.017872631549835205,-0.031310439109802246,harmed,True,True
10545,37,0.5405405405405406,0.4594594594594595,-0.05138601,-0.041107167,0.010278847,0.4594594594594595,0.08108108108108109,0.5274535,98,0.674260139465332,0.6239156126976013,0.6382289528846741,-0.05034452676773071,-0.03603118658065796,0.014313340187072754,helped,False,False
10559,37,0.5675675675675675,0.43243243243243246,-0.03006484,-0.040028628,-0.009963784,0.43243243243243246,0.05405405405405406,0.23354714,141,0.6370734572410583,0.6008914113044739,0.5889060497283936,-0.03618204593658447,-0.048167407512664795,-0.011985361576080322,helped,False,False
10567,36,0.5555555555555556,0.4444444444444444,-0.0389185,-0.028209196,0.010709302,0.4444444444444444,0.027777777777777776,0.35022908,138,0.9362335801124573,0.8994616270065308,0.8995373249053955,-0.036771953105926514,-0.03669625520706177,7.56978988647461e-05,helped,False,False
12113,36,0.4166666666666667,0.5833333333333334,0.023424255,-0.0062250174,-0.02964927,0.5833333333333334,0.05555555555555555,0.23240149,137,1.9627069234848022,1.9356510639190674,1.9355401992797852,-0.027055859565734863,-0.02716672420501709,-0.00011086463928222656,helped,False,False
12117,37,0.5945945945945946,0.40540540540540543,-0.059235573,-0.03470601,0.024529556,0.40540540540540543,0.0,0.2515701,111,1.4193462133407593,1.3659768104553223,1.3873982429504395,-0.05336940288543701,-0.031947970390319824,0.021421432495117188,helped,False,False
12132,37,0.6486486486486487,0.35135135135135137,-0.093346775,-0.08483316,0.00851362,0.35135135135135137,0.02702702702702703,0.4924724,108,0.6473586559295654,0.5801483988761902,0.5715907216072083,-0.06721025705337524,-0.07576793432235718,-0.008557677268981934,helped,False,False
12141,37,0.5945945945945946,0.40540540540540543,-0.038295545,-0.041370258,-0.0030747168,0.40540540540540543,0.10810810810810811,0.37895378,108,0.941153883934021,0.8896637558937073,0.8913767337799072,-0.05149012804031372,-0.04977715015411377,0.0017129778861999512,helped,False,False
12148,34,0.6764705882352942,0.3235294117647059,-0.07522052,-0.060636394,0.014584127,0.3235294117647059,0.0,0.3249655,94,0.9467038512229919,0.9281203150749207,0.921998918056488,-0.01858353614807129,-0.024704933166503906,-0.006121397018432617,helped,False,False
12162,37,0.6216216216216216,0.3783783783783784,-0.03738221,-0.035379346,0.0020028667,0.3783783783783784,0.0,0.22427303,111,1.513566493988037,1.5051440000534058,1.4963358640670776,-0.008422493934631348,-0.017230629920959473,-0.008808135986328125,helped,False,False
