site_id,cell_id,cosine_similarity,months_used,selector_rmse_no_tl,selector_rmse_always_tl,calibration_margin_no_tl_vs_always_tl,selected_expert,selected_parent,use_transfer,selected_selector_rmse,selector_policy,selector_margin_threshold,selector_overlap_threshold_months
16390,67575,0.3410891,139,1.1780579,1.0944135,-0.08364439,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.0944135,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16392,56721,0.3937149,133,0.959443,0.9020742,-0.057368755,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.9020742,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16394,67575,0.34877017,61,1.2149346,1.0358206,-0.17911398,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.0358206,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16395,67575,0.36416763,61,1.595639,1.5802001,-0.015438914,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.5802001,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16400,141186,0.45355895,96,0.40613997,0.39087132,-0.015268654,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.39087132,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16401,67575,0.28380322,113,1.9791565,1.9032245,-0.075932026,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.9032245,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16402,81796,0.27104238,133,1.2171383,1.0795166,-0.13762164,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.0795166,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16403,49381,0.4634781,139,1.0260351,1.0012501,-0.024784923,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.0012501,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16405,67575,0.22557592,133,1.4087257,1.3395475,-0.06917822,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3395475,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16407,62400,0.45925748,93,0.9227039,0.8203357,-0.102368236,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.8203357,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16408,67575,0.2609786,103,1.4481905,1.3724804,-0.07571006,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3724804,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16409,55441,0.35567966,140,1.4398044,1.3691263,-0.070678115,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3691263,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16410,55441,0.20524442,140,1.4926851,1.617008,0.12432289,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.4926851,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16411,67575,0.29338482,113,2.4416554,2.3548112,-0.086844206,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,2.3548112,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16412,101998,0.2608491,84,1.3488395,1.441779,0.092939496,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.3488395,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
16415,49577,0.35622934,133,1.1976209,1.0833899,-0.11423099,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.0833899,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25141,55441,0.42019877,133,0.85065675,0.77756757,-0.07308918,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.77756757,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25155,67575,0.31357646,137,1.0510364,1.0711286,0.020092249,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.0510364,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25157,54194,0.46557423,135,0.8332611,0.82805866,-0.0052024126,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.82805866,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25168,32824,0.42968825,135,0.60521823,0.59547085,-0.009747386,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.59547085,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25169,56721,0.39385828,135,0.5778142,0.6463597,0.06854546,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.5778142,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25180,54194,0.46708727,135,0.39692974,0.45968652,0.06275678,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.39692974,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25186,49381,0.5180552,132,0.89124686,0.89959884,0.008351982,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.89959884,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25196,55441,0.4020084,138,0.92675066,0.8931634,-0.033587277,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.8931634,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25200,54194,0.46787742,136,0.50521654,0.5363708,0.031154275,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.50521654,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25204,67575,0.39059505,138,0.955388,0.97333413,0.017946124,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.97333413,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25205,67575,0.26178166,106,1.3324944,1.3343134,0.0018190145,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3343134,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25216,56721,0.42351443,138,0.40683421,0.4194782,0.012643993,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.4194782,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25219,49577,0.47235486,136,0.3658607,0.37757173,0.011711031,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.37757173,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25224,54194,0.47955564,132,0.36005253,0.36981833,0.009765804,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.36981833,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25230,55441,0.41778025,138,0.46505082,0.5262098,0.061158955,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.46505082,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25232,54194,0.49703515,134,0.508263,0.55268115,0.044418156,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.508263,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25237,54194,0.5036146,138,0.47368574,0.5359133,0.062227547,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.47368574,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25238,56721,0.39323145,135,0.5215376,0.62440234,0.10286474,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.5215376,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25239,77981,0.36530516,128,0.9547685,0.9659302,0.011161745,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.9659302,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25248,54194,0.4545815,134,0.7955431,0.79263765,-0.0029054284,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.79263765,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25252,55441,0.3987152,138,1.8324044,1.8061975,-0.026206851,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.8061975,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25253,49381,0.475375,138,1.1097369,1.109558,-0.00017893314,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.109558,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25255,55441,0.4217973,138,1.6023736,1.6219453,0.019571662,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.6219453,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25268,36514,0.35669714,141,0.8577769,0.8995595,0.041782618,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.8577769,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25275,67575,0.5001467,82,0.5908652,0.64578694,0.054921746,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.5908652,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25279,89283,0.23030636,141,1.4752755,1.5120591,0.036783576,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.4752755,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25284,67575,0.34320572,141,0.96546644,1.0770848,0.11161834,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.96546644,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25287,55441,0.4003857,140,0.5038728,0.5724735,0.068600714,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.5038728,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25289,36514,0.37056252,141,0.9816703,1.0462272,0.0645569,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.9816703,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25290,55441,0.35520598,141,0.60729355,0.57367164,-0.033621907,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.57367164,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25299,81796,0.22778568,141,1.2015713,1.2525734,0.051002026,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.2015713,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25300,55441,0.40304092,140,0.5814411,0.6171104,0.035669267,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.5814411,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25308,36509,0.34536925,69,1.5910395,1.5832627,-0.0077768564,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.5832627,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25310,36514,0.4800056,141,0.6725961,0.75485027,0.08225417,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.6725961,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25319,67575,0.36029342,141,0.9791885,1.0217658,0.042577326,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.9791885,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25325,81796,0.2941375,138,0.88155675,0.92144275,0.039885998,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.88155675,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25327,55441,0.38171065,141,0.43388277,0.4971978,0.063315034,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.43388277,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
25330,36514,0.38842973,141,0.6975134,0.7705709,0.07305747,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.6975134,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
26918,54194,0.4330293,141,0.26877746,0.25785536,-0.010922104,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.25785536,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27268,54194,0.43673503,141,0.23307265,0.24675106,0.013678402,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.24675106,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27405,49577,0.42967933,141,0.27892762,0.2783358,-0.0005918145,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.2783358,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27945,67575,0.30297005,120,1.7256109,1.7136493,-0.011961579,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.7136493,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27946,89709,0.31095675,125,1.3492515,1.3552046,0.0059530735,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3552046,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27954,82879,0.4634381,121,1.3085805,1.3148572,0.0062767267,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3148572,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27956,67575,0.25674903,137,1.7148353,1.7173736,0.0025383234,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.7173736,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27958,67575,0.18857065,118,2.8123338,2.7796323,-0.032701492,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,2.7796323,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
27963,26769,0.2254553,124,0.85473543,0.8589014,0.0041659474,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.8589014,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28001,34927,0.20209521,109,1.1350969,1.106066,-0.02903092,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.106066,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28010,12127,0.3878316,123,0.6990495,0.7258828,0.026833355,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.6990495,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28019,81796,0.32017738,122,0.8176865,0.8318928,0.01420629,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.8318928,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28020,160095,0.17888802,118,1.018523,1.0401868,0.021663785,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.018523,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28030,67575,0.31647685,123,0.9434395,0.9784469,0.035007417,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.9434395,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28057,36509,0.38655177,112,1.1483662,1.2012382,0.052871943,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.1483662,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28072,67575,0.28838366,119,0.78419065,0.77202064,-0.012170017,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.77202064,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
28330,55441,0.28813353,112,2.2163918,2.1623714,-0.054020405,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,2.1623714,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
29245,11741,0.37597647,123,6.8837123,6.833366,-0.050346375,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,6.833366,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
29270,111304,0.22291543,86,0.837668,0.80740666,-0.030261338,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.80740666,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
29309,28928,0.21169025,124,0.8626539,0.9092478,0.046593904,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.8626539,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
29340,12080,0.20898762,125,1.7733619,1.8790959,0.10573399,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.7733619,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
29360,12080,0.37324858,125,1.1594703,1.1828406,0.023370266,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.1594703,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
29388,73219,0.3780593,129,3.6436236,3.7192874,0.075663805,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,3.6436236,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
29443,101998,0.23866244,97,1.1803541,1.2734433,0.09308922,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.1803541,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
30100,67575,0.30134982,126,1.2925934,1.3450319,0.052438498,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.2925934,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
30292,150821,0.3168614,116,1.1374232,1.0962585,-0.041164637,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.0962585,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
30303,11741,0.34105903,73,0.945076,1.0126249,0.06754887,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.945076,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
30498,49577,0.4999237,98,3.088867,3.0929723,0.0041053295,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,3.0929723,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
30516,62400,0.3018331,119,3.198945,3.1269014,-0.07204366,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,3.1269014,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
30597,75352,0.2607707,129,0.7904227,0.8432481,0.05282545,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.7904227,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
30908,55441,0.39391783,123,2.2521367,2.2482724,-0.0038642883,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,2.2482724,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31039,36514,0.48942545,129,0.6659651,0.6873569,0.021391809,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.6659651,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31048,54218,0.45556372,126,0.48487878,0.53247315,0.04759437,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.48487878,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31301,54218,0.26585147,123,0.70317465,0.69346184,-0.009712815,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.69346184,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31324,132086,0.27917278,86,1.4446554,1.3916498,-0.053005576,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3916498,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31380,12080,0.35048798,126,0.9986056,0.98759973,-0.011005878,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.98759973,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31473,55441,0.25842643,125,0.5937885,0.633738,0.039949477,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.5937885,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31675,98744,0.1961489,127,1.205659,1.2486025,0.042943478,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.205659,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31801,36514,0.54256666,120,0.6380813,0.7085076,0.070426285,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.6380813,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31810,36514,0.38739043,127,0.42481983,0.48586795,0.06104812,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.42481983,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31910,95673,0.31773576,81,0.5359131,0.5405581,0.00464499,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.5405581,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31945,69646,0.32329738,125,1.0860426,1.1285398,0.042497158,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.0860426,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
31981,55441,0.3236907,126,1.8420573,1.7271252,-0.11493218,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.7271252,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32022,75352,0.3523263,76,1.1809855,1.2370061,0.056020617,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.1809855,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32201,85842,0.21951304,125,0.81011415,0.82423717,0.014123023,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.82423717,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32342,54194,0.2824299,130,1.191793,1.1289197,-0.062873244,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.1289197,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32386,34414,0.22863837,139,1.7947731,1.8772705,0.08249736,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.7947731,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32393,36509,0.268477,136,1.2632793,1.2956836,0.032404304,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.2632793,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32399,94464,0.16754696,140,0.9381129,0.84524584,-0.09286708,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.84524584,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32403,47390,0.36015067,39,1.2802026,1.2769719,-0.003230691,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.2769719,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32407,69646,0.29216778,38,1.9178258,1.8866913,-0.031134486,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.8866913,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32421,67575,0.36583054,139,0.8482214,0.9436802,0.095458806,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.8482214,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32424,67575,0.22249171,136,2.2162538,2.2151797,-0.0010740757,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,2.2151797,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32432,101998,0.2510481,79,0.61731,0.6401668,0.022856832,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.61731,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32445,49381,0.35056195,141,1.1224315,1.2611716,0.13874006,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.1224315,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32453,55441,0.23398402,137,1.1538486,1.1087153,-0.045133352,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.1087153,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32489,67575,0.2107698,134,1.1808275,1.1438173,-0.037010193,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.1438173,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32510,81796,0.26026607,141,1.6605324,1.7096436,0.049111247,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.6605324,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32519,85490,0.22399563,138,0.8106519,0.825451,0.014799118,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.825451,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32524,36514,0.4288804,139,0.4838048,0.48100433,-0.0028004646,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.48100433,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32527,67575,0.27217674,130,1.3575814,1.3497773,-0.007804036,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3497773,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32530,34414,0.19497417,140,1.14664,1.1310245,-0.015615463,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.1310245,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32553,62214,0.21904598,142,1.6619176,1.659534,-0.0023835897,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.659534,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32561,55441,0.3318196,96,0.8758899,0.8537288,-0.022161126,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.8537288,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32571,49381,0.44661042,138,0.42156228,0.38996753,-0.031594753,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.38996753,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32588,73762,0.37648246,38,0.8347546,0.9641314,0.12937683,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.9641314,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32597,36514,0.37511083,127,1.0375985,1.0656571,0.028058648,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.0375985,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32611,36514,0.4106744,140,1.168631,1.2954078,0.12677681,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.168631,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32652,75352,0.40530667,140,0.80454385,0.89523184,0.09068799,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.80454385,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32669,62214,0.23899998,141,1.1708454,1.2311372,0.060291767,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.1708454,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32679,67575,0.2139283,111,0.7909953,0.90766287,0.11666757,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,0.7909953,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32681,67575,0.34765476,141,1.3803358,1.4771701,0.0968343,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.3803358,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32688,141089,0.3265876,138,1.1749486,1.2565542,0.08160567,Deep Context LSTM (No TL),Deep Context LSTM (No TL),False,1.1749486,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32689,69301,0.2874732,138,0.9737045,0.904446,-0.06925851,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.904446,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32693,40152,0.19427143,140,1.0117413,0.98587435,-0.025866926,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,0.98587435,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
32699,89283,0.24921863,132,1.331942,1.3295994,-0.0023425817,Deep Context LSTM (Always TL),Deep Context LSTM (Always TL),True,1.3295994,cal_margin_gt_0.02_and_overlap_ge_72_default_always_tl,0.02,72
