site_id,Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
32723,0.5662141442298889,0.5420764684677124,0.6208928823471069,0.440507598871425,0.5420764684677124
32730,0.6442273855209351,0.6781895160675049,0.6152639985084534,0.6241515650751901,0.6781895160675049
32751,0.6226609349250793,0.5957881808280945,0.675032377243042,0.4316600882189804,0.5957881808280945
32775,0.6253518462181091,0.6454038619995117,0.6375596523284912,0.44838514641907046,0.6454038619995117
32803,0.6794099807739258,0.6605939865112305,0.7382546663284302,0.7841525753054687,0.6605939865112305
32809,1.3967130184173584,1.3960744142532349,1.379693627357483,1.2102981703822044,1.3960744142532349
32876,0.884621798992157,0.9050151109695435,0.8758476376533508,0.8530871218432335,0.9050151109695435
32889,0.6877092123031616,0.6934250593185425,0.74202561378479,0.915592170957853,0.6934250593185425
32951,0.7312179803848267,0.7450812458992004,0.7236539125442505,0.7215255212198615,0.7450812458992004
32954,1.0628505945205688,1.0423091650009155,1.136231541633606,0.9835429368293601,1.136231541633606
32967,1.2468043565750122,1.2729082107543945,1.1993873119354248,1.0461289727574004,1.2729082107543945
32989,0.7970530390739441,0.8080920577049255,0.8152821063995361,0.6583132514052901,0.8080920577049255
33012,1.1900572776794434,1.18278169631958,1.2154227495193481,0.8941937636056227,1.18278169631958
33030,1.2379969358444214,1.2414898872375488,1.2291784286499023,0.7951349579201954,1.2414898872375488
33041,0.7845786213874817,0.7701196074485779,0.8622882962226868,0.685973066130161,0.7701196074485779
33043,0.7430746555328369,0.7295122742652893,0.8087965250015259,0.7000968328439594,0.7295122742652893
33048,1.0381693840026855,1.0405573844909668,1.0862334966659546,1.0543519659142966,1.0405573844909668
33050,0.5235243439674377,0.5633435845375061,0.4952579140663147,0.49148965301490927,0.4952579140663147
33051,0.6696805953979492,0.6562820076942444,0.7827940583229065,1.0563810970274772,0.6562820076942444
33072,1.0932353734970093,1.0365809202194214,1.1269232034683228,1.1022940655386662,1.0365809202194214
33074,0.8577391505241394,0.8690173029899597,0.8499808311462402,0.7968404031215212,0.8690173029899597
33089,1.1068708896636963,1.111339807510376,1.1074105501174927,1.1309564254839617,1.1074105501174927
33103,0.7400851249694824,0.7365593314170837,0.7571777105331421,0.6425473175487203,0.7571777105331421
33128,0.7049151659011841,0.701816201210022,0.7567735910415649,0.5564378272070871,0.701816201210022
33170,0.7254078388214111,0.7176488637924194,0.7822727560997009,0.7197581164733995,0.7176488637924194
33199,0.7586594223976135,0.7276291847229004,0.8192117214202881,0.663465692110774,0.7276291847229004
33248,0.6146698594093323,0.6244484782218933,0.6149255633354187,0.6390196413314676,0.6244484782218933
