site_id,driver_code,driver,lag,corr,n_overlap,coverage_months
31008,tsmp_wtda,TSMP wtda,2,-0.13946799780245145,119,121
31008,pr_a,Precipitation anomaly,2,-0.03487932065695867,119,121
31008,sm_a,Soil moisture anomaly,2,0.05790832644971663,119,121
31022,tsmp_wtda,TSMP wtda,2,-0.07085803442103472,112,114
31022,pr_a,Precipitation anomaly,2,0.21808004086142527,112,114
31022,sm_a,Soil moisture anomaly,2,-0.07875724341245477,112,114
31032,tsmp_wtda,TSMP wtda,2,-0.06681317961939465,136,138
31032,pr_a,Precipitation anomaly,2,0.04750050532145984,136,138
31032,sm_a,Soil moisture anomaly,2,0.08549803967234813,136,138
31064,tsmp_wtda,TSMP wtda,2,-0.14295721408970738,136,138
31064,pr_a,Precipitation anomaly,2,-0.15380912884097797,136,138
31064,sm_a,Soil moisture anomaly,2,0.05997009873583127,136,138
31247,tsmp_wtda,TSMP wtda,2,-0.10330351777768716,63,65
31247,pr_a,Precipitation anomaly,2,0.38740586537064003,63,65
31247,sm_a,Soil moisture anomaly,2,0.20704285171459214,63,65
31257,tsmp_wtda,TSMP wtda,2,0.16170675705112095,147,149
31257,pr_a,Precipitation anomaly,2,0.009851061994926814,147,149
31257,sm_a,Soil moisture anomaly,2,-0.04319509261060464,147,149
31324,tsmp_wtda,TSMP wtda,2,-0.09526817561244931,165,167
31324,pr_a,Precipitation anomaly,2,0.08867165804013066,165,167
31324,sm_a,Soil moisture anomaly,2,0.16719439430555866,165,167
31343,tsmp_wtda,TSMP wtda,2,-0.07078299685988586,116,118
31343,pr_a,Precipitation anomaly,2,-0.0073034647769240285,116,118
31343,sm_a,Soil moisture anomaly,2,0.1087361722709472,116,118
31403,tsmp_wtda,TSMP wtda,2,-0.07233970905218533,123,125
31403,pr_a,Precipitation anomaly,2,0.19210049749264788,123,125
31403,sm_a,Soil moisture anomaly,2,0.19311793766204605,123,125
31425,tsmp_wtda,TSMP wtda,2,-0.14339930819332883,140,142
31425,pr_a,Precipitation anomaly,2,-0.19786671494911803,140,142
31425,sm_a,Soil moisture anomaly,2,0.08519704134367038,140,142
31482,tsmp_wtda,TSMP wtda,2,-0.27586512483213144,154,156
31482,pr_a,Precipitation anomaly,2,-0.18386974797889444,154,156
31482,sm_a,Soil moisture anomaly,2,0.00643541055168456,154,156
31515,tsmp_wtda,TSMP wtda,2,0.011121510659132553,122,124
31515,pr_a,Precipitation anomaly,2,0.13334656000078593,122,124
31515,sm_a,Soil moisture anomaly,2,0.12982538459209803,122,124
31528,tsmp_wtda,TSMP wtda,2,-0.009613511684572716,86,88
31528,pr_a,Precipitation anomaly,2,-0.16470831209875805,86,88
31528,sm_a,Soil moisture anomaly,2,0.02269576424534775,86,88
31541,tsmp_wtda,TSMP wtda,2,-0.06935337090630957,129,131
31541,pr_a,Precipitation anomaly,2,-0.09362560821442925,129,131
31541,sm_a,Soil moisture anomaly,2,-0.005371989071404666,129,131
31543,tsmp_wtda,TSMP wtda,2,0.2504491343512939,119,121
31543,pr_a,Precipitation anomaly,2,0.22339690017727676,119,121
31543,sm_a,Soil moisture anomaly,2,-0.12897831691084194,119,121
31567,tsmp_wtda,TSMP wtda,2,-0.005713782641592807,124,126
31567,pr_a,Precipitation anomaly,2,-0.05563289555156252,124,126
31567,sm_a,Soil moisture anomaly,2,-0.03237554201630367,124,126
31593,tsmp_wtda,TSMP wtda,2,-0.10375006400458256,72,74
31593,pr_a,Precipitation anomaly,2,-0.0452246837855959,72,74
31593,sm_a,Soil moisture anomaly,2,0.07583830857560946,72,74
31631,tsmp_wtda,TSMP wtda,2,0.08193138456902757,119,121
31631,pr_a,Precipitation anomaly,2,0.0022067156164996353,119,121
31631,sm_a,Soil moisture anomaly,2,0.059395441570940045,119,121
31642,tsmp_wtda,TSMP wtda,2,0.10970628238625041,77,79
31642,pr_a,Precipitation anomaly,2,-0.026371044212184037,77,79
31642,sm_a,Soil moisture anomaly,2,-0.048832077163947246,77,79
31683,tsmp_wtda,TSMP wtda,2,0.07448651833945436,113,115
31683,pr_a,Precipitation anomaly,2,0.12858465164960378,113,115
31683,sm_a,Soil moisture anomaly,2,0.005113588832280213,113,115
31688,tsmp_wtda,TSMP wtda,2,-0.13307247371463565,119,121
31688,pr_a,Precipitation anomaly,2,0.2503775772725192,119,121
31688,sm_a,Soil moisture anomaly,2,0.2188982762127412,119,121
31696,tsmp_wtda,TSMP wtda,2,0.12303905311766393,141,143
31696,pr_a,Precipitation anomaly,2,0.2630028456176209,141,143
31696,sm_a,Soil moisture anomaly,2,-0.0071437377113358425,141,143
31792,tsmp_wtda,TSMP wtda,2,0.08800681182117195,57,59
31792,pr_a,Precipitation anomaly,2,0.20594796788415562,57,59
31792,sm_a,Soil moisture anomaly,2,-0.0799008132368691,57,59
31854,tsmp_wtda,TSMP wtda,2,-0.08257916734311098,130,132
31854,pr_a,Precipitation anomaly,2,-0.018516597188140613,130,132
31854,sm_a,Soil moisture anomaly,2,0.1094466018401904,130,132
31920,tsmp_wtda,TSMP wtda,2,-0.27508094842668934,121,123
31920,pr_a,Precipitation anomaly,2,-0.10549221967286061,121,123
31920,sm_a,Soil moisture anomaly,2,0.24442633383265636,121,123
31933,tsmp_wtda,TSMP wtda,2,-0.12655632526554442,150,152
31933,pr_a,Precipitation anomaly,2,-0.13802806025141842,150,152
31933,sm_a,Soil moisture anomaly,2,0.08706432385945438,150,152
31939,tsmp_wtda,TSMP wtda,2,-0.015649162789522882,139,141
31939,pr_a,Precipitation anomaly,2,0.03193973355875032,139,141
31939,sm_a,Soil moisture anomaly,2,0.05517764784636417,139,141
31951,tsmp_wtda,TSMP wtda,2,0.3306944931228971,18,20
31951,pr_a,Precipitation anomaly,2,0.30696451089245447,18,20
31951,sm_a,Soil moisture anomaly,2,0.0318289121561292,18,20
31988,tsmp_wtda,TSMP wtda,2,0.08365682738917925,120,122
31988,pr_a,Precipitation anomaly,2,-0.03345942406811895,120,122
31988,sm_a,Soil moisture anomaly,2,-0.011696141363229487,120,122
31997,tsmp_wtda,TSMP wtda,2,-0.10284758813171356,114,116
31997,pr_a,Precipitation anomaly,2,0.03932596925016688,114,116
31997,sm_a,Soil moisture anomaly,2,-0.031048039162466453,114,116
32135,tsmp_wtda,TSMP wtda,2,0.21633320344433182,79,81
32135,pr_a,Precipitation anomaly,2,0.12861616369989579,79,81
32135,sm_a,Soil moisture anomaly,2,0.03657265192662191,79,81
32138,tsmp_wtda,TSMP wtda,2,0.05928386420403821,119,121
32138,pr_a,Precipitation anomaly,2,-0.02114712500641881,119,121
32138,sm_a,Soil moisture anomaly,2,-0.11055074889611133,119,121
32189,tsmp_wtda,TSMP wtda,2,-0.04279317727158442,119,121
32189,pr_a,Precipitation anomaly,2,-0.0813290861095091,119,121
32189,sm_a,Soil moisture anomaly,2,0.0970029154906259,119,121
32219,tsmp_wtda,TSMP wtda,2,0.018937557991433457,107,109
32219,pr_a,Precipitation anomaly,2,0.12788297175954738,107,109
32219,sm_a,Soil moisture anomaly,2,0.045290525947155186,107,109
32332,tsmp_wtda,TSMP wtda,2,-0.1498748456913904,124,126
32332,pr_a,Precipitation anomaly,2,0.06464050087680057,124,126
32332,sm_a,Soil moisture anomaly,2,0.10489147705679518,124,126
32804,tsmp_wtda,TSMP wtda,2,-0.020142268272231586,76,78
32804,pr_a,Precipitation anomaly,2,0.18731553750387986,76,78
32804,sm_a,Soil moisture anomaly,2,-0.009986620565462125,76,78
33050,tsmp_wtda,TSMP wtda,2,0.19874377604673227,139,141
33050,pr_a,Precipitation anomaly,2,-0.031923649148991186,139,141
33050,sm_a,Soil moisture anomaly,2,-0.38639787082805377,139,141
104122,tsmp_wtda,TSMP wtda,2,-0.06653176108237056,151,153
104122,pr_a,Precipitation anomaly,2,-0.05053573582774985,151,153
104122,sm_a,Soil moisture anomaly,2,-0.052153311590910086,151,153
104211,tsmp_wtda,TSMP wtda,2,0.2685887214783409,145,147
104211,pr_a,Precipitation anomaly,2,-0.12343276345573592,145,147
104211,sm_a,Soil moisture anomaly,2,-0.03971145157185264,145,147
9689,tsmp_wtda,TSMP wtda,3,0.3021308892669499,113,116
9689,pr_a,Precipitation anomaly,3,0.20948698549295272,113,116
9689,sm_a,Soil moisture anomaly,3,0.0032240491286668073,113,116
9943,tsmp_wtda,TSMP wtda,3,0.2105810801020512,174,177
9943,pr_a,Precipitation anomaly,3,0.20466422878650248,174,177
9943,sm_a,Soil moisture anomaly,3,-0.006939998979755156,174,177
10385,tsmp_wtda,TSMP wtda,3,0.30894399066880907,167,170
10385,pr_a,Precipitation anomaly,3,0.16243998861496242,167,170
10385,sm_a,Soil moisture anomaly,3,-0.23674340285576892,167,170
18022,tsmp_wtda,TSMP wtda,3,0.08129384262396587,64,67
18022,pr_a,Precipitation anomaly,3,-0.12574014979977174,64,67
18022,sm_a,Soil moisture anomaly,3,-0.021004539973225426,64,67
18027,tsmp_wtda,TSMP wtda,3,0.41884048721143546,64,67
18027,pr_a,Precipitation anomaly,3,-0.09004677746799417,64,67
18027,sm_a,Soil moisture anomaly,3,-0.037686682307756174,64,67
18055,tsmp_wtda,TSMP wtda,3,-0.5523198253457009,64,67
18055,pr_a,Precipitation anomaly,3,0.2474076111656493,64,67
18055,sm_a,Soil moisture anomaly,3,0.2694335336095662,64,67
18086,tsmp_wtda,TSMP wtda,3,-0.5079425941755282,64,67
18086,pr_a,Precipitation anomaly,3,0.12726950495750533,64,67
18086,sm_a,Soil moisture anomaly,3,0.21303304689622032,64,67
29249,tsmp_wtda,TSMP wtda,3,0.07691882745473697,121,124
29249,pr_a,Precipitation anomaly,3,-0.09955650272009384,121,124
29249,sm_a,Soil moisture anomaly,3,-0.07200740934900812,121,124
29263,tsmp_wtda,TSMP wtda,3,-0.15108561931389095,128,131
29263,pr_a,Precipitation anomaly,3,0.3361419606279407,128,131
29263,sm_a,Soil moisture anomaly,3,0.33865209438820215,128,131
29357,tsmp_wtda,TSMP wtda,3,-0.030250226708520518,124,127
29357,pr_a,Precipitation anomaly,3,0.1806492840204047,124,127
29357,sm_a,Soil moisture anomaly,3,-0.03362578931462744,124,127
29366,tsmp_wtda,TSMP wtda,3,0.1145066200870379,124,127
29366,pr_a,Precipitation anomaly,3,0.1680459426902889,124,127
29366,sm_a,Soil moisture anomaly,3,-0.004533510679058729,124,127
29373,tsmp_wtda,TSMP wtda,3,-0.149355254558321,109,112
29373,pr_a,Precipitation anomaly,3,-0.08387772172266182,109,112
29373,sm_a,Soil moisture anomaly,3,-0.03148622933698444,109,112
29419,tsmp_wtda,TSMP wtda,3,0.04800529145205594,133,136
29419,pr_a,Precipitation anomaly,3,-0.2433716459018216,133,136
29419,sm_a,Soil moisture anomaly,3,-0.009753813725311172,133,136
29465,tsmp_wtda,TSMP wtda,3,-0.13821465374766528,74,77
29465,pr_a,Precipitation anomaly,3,-0.12455446593722937,74,77
29465,sm_a,Soil moisture anomaly,3,-0.0074241372386675665,74,77
29476,tsmp_wtda,TSMP wtda,3,-0.028072141623202533,119,122
29476,pr_a,Precipitation anomaly,3,0.05189243207279545,119,122
29476,sm_a,Soil moisture anomaly,3,-0.0018642530074193466,119,122
29532,tsmp_wtda,TSMP wtda,3,0.17188353907466586,117,120
29532,pr_a,Precipitation anomaly,3,0.06716388577518885,117,120
29532,sm_a,Soil moisture anomaly,3,-0.18069304450624957,117,120
29570,tsmp_wtda,TSMP wtda,3,0.1256413526368026,108,111
29570,pr_a,Precipitation anomaly,3,0.14239875125446577,108,111
29570,sm_a,Soil moisture anomaly,3,-0.013685798190886509,108,111
29581,tsmp_wtda,TSMP wtda,3,-0.5136746661521294,32,35
29581,pr_a,Precipitation anomaly,3,0.21841662565099818,32,35
29581,sm_a,Soil moisture anomaly,3,0.12684255506494213,32,35
29599,tsmp_wtda,TSMP wtda,3,-0.027414422402853925,122,125
29599,pr_a,Precipitation anomaly,3,0.27866405990518955,122,125
29599,sm_a,Soil moisture anomaly,3,-0.03413495179120143,122,125
29655,tsmp_wtda,TSMP wtda,3,-0.057080426921388705,75,78
29655,pr_a,Precipitation anomaly,3,0.081049441408997,75,78
29655,sm_a,Soil moisture anomaly,3,-0.1618780535582845,75,78
29680,tsmp_wtda,TSMP wtda,3,-0.2691893479004384,116,119
29680,pr_a,Precipitation anomaly,3,0.16917133486043734,116,119
29680,sm_a,Soil moisture anomaly,3,0.2058943658398108,116,119
29698,tsmp_wtda,TSMP wtda,3,0.012440808043283444,27,30
29698,pr_a,Precipitation anomaly,3,-0.5165874893898942,27,30
29698,sm_a,Soil moisture anomaly,3,-0.22778523814212057,27,30
29708,tsmp_wtda,TSMP wtda,3,-0.23037463318779489,116,119
29708,pr_a,Precipitation anomaly,3,-0.16092526113752342,116,119
29708,sm_a,Soil moisture anomaly,3,0.13215951164127496,116,119
29740,tsmp_wtda,TSMP wtda,3,-0.17915583419047745,87,90
29740,pr_a,Precipitation anomaly,3,0.021003554298474027,87,90
29740,sm_a,Soil moisture anomaly,3,0.026593133812286885,87,90
29756,tsmp_wtda,TSMP wtda,3,-0.10551667790790781,122,125
29756,pr_a,Precipitation anomaly,3,-0.1534411553905505,122,125
29756,sm_a,Soil moisture anomaly,3,0.0077220898489787125,122,125
29794,tsmp_wtda,TSMP wtda,3,0.008910952587266707,95,98
29794,pr_a,Precipitation anomaly,3,0.006324535422414878,95,98
29794,sm_a,Soil moisture anomaly,3,-0.21078792842369093,95,98
29812,tsmp_wtda,TSMP wtda,3,0.2446905510416834,128,131
29812,pr_a,Precipitation anomaly,3,0.18566049462825135,128,131
29812,sm_a,Soil moisture anomaly,3,-0.12020372239839583,128,131
29828,tsmp_wtda,TSMP wtda,3,0.04391304630356821,58,61
29828,pr_a,Precipitation anomaly,3,-0.11824423044534103,58,61
29828,sm_a,Soil moisture anomaly,3,-0.011316426232101813,58,61
29829,tsmp_wtda,TSMP wtda,3,0.12952612339809522,119,122
29829,pr_a,Precipitation anomaly,3,0.20102746781554762,119,122
29829,sm_a,Soil moisture anomaly,3,-0.16686742429477103,119,122
29848,tsmp_wtda,TSMP wtda,3,-0.059897233177380216,127,130
29848,pr_a,Precipitation anomaly,3,-0.053455694396680666,127,130
29848,sm_a,Soil moisture anomaly,3,-0.13470076545094123,127,130
29861,tsmp_wtda,TSMP wtda,3,0.09181325694525498,83,86
29861,pr_a,Precipitation anomaly,3,0.13264604675882963,83,86
29861,sm_a,Soil moisture anomaly,3,0.11452423777713455,83,86
29908,tsmp_wtda,TSMP wtda,3,0.07391271289259656,119,122
29908,pr_a,Precipitation anomaly,3,0.0031084509304517755,119,122
29908,sm_a,Soil moisture anomaly,3,0.08411257506705865,119,122
29909,tsmp_wtda,TSMP wtda,3,0.044798268493571165,43,46
29909,pr_a,Precipitation anomaly,3,-0.2690546545945117,43,46
29909,sm_a,Soil moisture anomaly,3,-0.1389615296158985,43,46
29931,tsmp_wtda,TSMP wtda,3,0.017352859113064754,151,154
29931,pr_a,Precipitation anomaly,3,-0.02620171698285436,151,154
29931,sm_a,Soil moisture anomaly,3,0.08796464410498256,151,154
29961,tsmp_wtda,TSMP wtda,3,0.15553758004676718,142,145
29961,pr_a,Precipitation anomaly,3,-0.22064251183231523,142,145
29961,sm_a,Soil moisture anomaly,3,-0.13493049630398915,142,145
29971,tsmp_wtda,TSMP wtda,3,0.22248753331525967,40,43
29971,pr_a,Precipitation anomaly,3,-0.056444293977385165,40,43
29971,sm_a,Soil moisture anomaly,3,0.020650016760651042,40,43
29982,tsmp_wtda,TSMP wtda,3,-0.19790711551788803,125,128
29982,pr_a,Precipitation anomaly,3,-0.20460325612658825,125,128
29982,sm_a,Soil moisture anomaly,3,0.0499902937652363,125,128
29997,tsmp_wtda,TSMP wtda,3,-0.6052695984914189,26,29
29997,pr_a,Precipitation anomaly,3,0.43973284686903197,26,29
29997,sm_a,Soil moisture anomaly,3,0.1898762812232196,26,29
30035,tsmp_wtda,TSMP wtda,3,-0.1213799385126862,123,126
30035,pr_a,Precipitation anomaly,3,0.03151982997452261,123,126
30035,sm_a,Soil moisture anomaly,3,-0.0010043555893821587,123,126
30066,tsmp_wtda,TSMP wtda,3,-0.04706461926002016,176,179
30066,pr_a,Precipitation anomaly,3,-0.05495835352858878,176,179
30066,sm_a,Soil moisture anomaly,3,-0.08595505282609085,176,179
30104,tsmp_wtda,TSMP wtda,3,-0.138096700515452,122,125
30104,pr_a,Precipitation anomaly,3,-0.07211808926730794,122,125
30104,sm_a,Soil moisture anomaly,3,0.014927534061781801,122,125
30225,tsmp_wtda,TSMP wtda,3,0.07084547785325769,117,120
30225,pr_a,Precipitation anomaly,3,0.0680736814210645,117,120
30225,sm_a,Soil moisture anomaly,3,-0.015315429673115659,117,120
30247,tsmp_wtda,TSMP wtda,3,0.30951242468417006,82,85
30247,pr_a,Precipitation anomaly,3,0.25727686493928126,82,85
30247,sm_a,Soil moisture anomaly,3,-0.029479301105291688,82,85
30249,tsmp_wtda,TSMP wtda,3,-0.14255563543586602,110,113
30249,pr_a,Precipitation anomaly,3,-0.22413783797663564,110,113
30249,sm_a,Soil moisture anomaly,3,0.2064870254075199,110,113
30265,tsmp_wtda,TSMP wtda,3,-0.010417073126152481,148,151
30265,pr_a,Precipitation anomaly,3,-0.03442703849393923,148,151
30265,sm_a,Soil moisture anomaly,3,0.21114745719457223,148,151
30341,tsmp_wtda,TSMP wtda,3,-0.37571150984133084,119,122
30341,pr_a,Precipitation anomaly,3,-0.1372227196784405,119,122
30341,sm_a,Soil moisture anomaly,3,0.10426954705873133,119,122
30380,tsmp_wtda,TSMP wtda,3,-0.03447380856103009,63,66
30380,pr_a,Precipitation anomaly,3,-0.0060624722094761024,63,66
30380,sm_a,Soil moisture anomaly,3,-0.05207839101601057,63,66
30385,tsmp_wtda,TSMP wtda,3,-0.0194470844607608,119,122
30385,pr_a,Precipitation anomaly,3,0.15373022001712686,119,122
30385,sm_a,Soil moisture anomaly,3,0.12911974616487273,119,122
30425,tsmp_wtda,TSMP wtda,3,0.0326129942535076,124,127
30425,pr_a,Precipitation anomaly,3,-0.08099693990144097,124,127
30425,sm_a,Soil moisture anomaly,3,-0.16270348988622252,124,127
30427,tsmp_wtda,TSMP wtda,3,-0.22245084537498913,124,127
30427,pr_a,Precipitation anomaly,3,0.009937677795476477,124,127
30427,sm_a,Soil moisture anomaly,3,0.15374432347680908,124,127
30474,tsmp_wtda,TSMP wtda,3,-0.08688009356470967,136,139
30474,pr_a,Precipitation anomaly,3,0.07815225637103815,136,139
30474,sm_a,Soil moisture anomaly,3,0.02099892202102216,136,139
30578,tsmp_wtda,TSMP wtda,3,-0.025756909759435374,151,154
30578,pr_a,Precipitation anomaly,3,0.07803155690826918,151,154
30578,sm_a,Soil moisture anomaly,3,-0.0006097765816806899,151,154
30586,tsmp_wtda,TSMP wtda,3,0.012371657482499366,147,150
30586,pr_a,Precipitation anomaly,3,-0.12099186683699828,147,150
30586,sm_a,Soil moisture anomaly,3,-0.12640726686994488,147,150
30638,tsmp_wtda,TSMP wtda,3,-0.06506983117034149,63,66
30638,pr_a,Precipitation anomaly,3,0.23714009929377927,63,66
30638,sm_a,Soil moisture anomaly,3,0.0775457159751862,63,66
30656,tsmp_wtda,TSMP wtda,3,0.07112423391880475,103,106
30656,pr_a,Precipitation anomaly,3,0.10992734067202915,103,106
30656,sm_a,Soil moisture anomaly,3,0.009807390808516798,103,106
30760,tsmp_wtda,TSMP wtda,3,0.19214898492587523,129,132
30760,pr_a,Precipitation anomaly,3,0.03583630767953876,129,132
30760,sm_a,Soil moisture anomaly,3,-0.15910665672032126,129,132
30788,tsmp_wtda,TSMP wtda,3,0.08304176942234578,78,81
30788,pr_a,Precipitation anomaly,3,-0.10762802601463395,78,81
30788,sm_a,Soil moisture anomaly,3,-0.051472555296223875,78,81
30795,tsmp_wtda,TSMP wtda,3,0.0018124284670461084,134,137
30795,pr_a,Precipitation anomaly,3,0.19893928974696606,134,137
30795,sm_a,Soil moisture anomaly,3,-0.13514444807444834,134,137
30808,tsmp_wtda,TSMP wtda,3,-0.15237758626986583,118,121
30808,pr_a,Precipitation anomaly,3,-0.09316339949136233,118,121
30808,sm_a,Soil moisture anomaly,3,-0.00023214508116821688,118,121
30832,tsmp_wtda,TSMP wtda,3,-0.01925269850128259,119,122
30832,pr_a,Precipitation anomaly,3,-0.0900843571646346,119,122
30832,sm_a,Soil moisture anomaly,3,-0.0009423245198251208,119,122
30868,tsmp_wtda,TSMP wtda,3,-0.1323287915084712,131,134
30868,pr_a,Precipitation anomaly,3,0.011806885555476994,131,134
30868,sm_a,Soil moisture anomaly,3,0.12547499759262398,131,134
30919,tsmp_wtda,TSMP wtda,3,-0.009240820696063273,108,111
30919,pr_a,Precipitation anomaly,3,0.10763393335034056,108,111
30919,sm_a,Soil moisture anomaly,3,-0.1781755023305233,108,111
30981,tsmp_wtda,TSMP wtda,3,0.1961909177829228,33,36
30981,pr_a,Precipitation anomaly,3,-0.22254626313896717,33,36
30981,sm_a,Soil moisture anomaly,3,-0.23864371328742248,33,36
31008,tsmp_wtda,TSMP wtda,3,-0.10366112792936229,118,121
31008,pr_a,Precipitation anomaly,3,-0.030259581440740795,118,121
31008,sm_a,Soil moisture anomaly,3,0.018645029787668396,118,121
31022,tsmp_wtda,TSMP wtda,3,0.05976052806692512,111,114
31022,pr_a,Precipitation anomaly,3,0.1015352870805779,111,114
31022,sm_a,Soil moisture anomaly,3,-0.12407907108514546,111,114
31032,tsmp_wtda,TSMP wtda,3,-0.17051429217432296,135,138
31032,pr_a,Precipitation anomaly,3,0.012859069090595825,135,138
31032,sm_a,Soil moisture anomaly,3,-0.042234925581100126,135,138
31064,tsmp_wtda,TSMP wtda,3,-0.21536949316945414,135,138
31064,pr_a,Precipitation anomaly,3,-0.10531846210252824,135,138
31064,sm_a,Soil moisture anomaly,3,0.10441686846176304,135,138
31247,tsmp_wtda,TSMP wtda,3,-0.06282352138887476,62,65
31247,pr_a,Precipitation anomaly,3,0.5069819237945273,62,65
31247,sm_a,Soil moisture anomaly,3,0.21540293749941986,62,65
31257,tsmp_wtda,TSMP wtda,3,0.12178201441068398,146,149
31257,pr_a,Precipitation anomaly,3,-0.010673807379501521,146,149
31257,sm_a,Soil moisture anomaly,3,-0.13927880887775715,146,149
31324,tsmp_wtda,TSMP wtda,3,-0.06697064776935133,164,167
31324,pr_a,Precipitation anomaly,3,0.041893619430879096,164,167
31324,sm_a,Soil moisture anomaly,3,0.14709705488213032,164,167
31343,tsmp_wtda,TSMP wtda,3,0.11198412596732875,115,118
31343,pr_a,Precipitation anomaly,3,0.01786696128633495,115,118
31343,sm_a,Soil moisture anomaly,3,-0.020482364482999598,115,118
31403,tsmp_wtda,TSMP wtda,3,-0.08883081777350571,122,125
31403,pr_a,Precipitation anomaly,3,0.18641821395991845,122,125
31403,sm_a,Soil moisture anomaly,3,0.06290357452664465,122,125
31425,tsmp_wtda,TSMP wtda,3,-0.24492517943919664,139,142
31425,pr_a,Precipitation anomaly,3,-0.1278022203274913,139,142
31425,sm_a,Soil moisture anomaly,3,0.046548469858300155,139,142
31482,tsmp_wtda,TSMP wtda,3,-0.28462458158969234,153,156
31482,pr_a,Precipitation anomaly,3,-0.2125624316474962,153,156
31482,sm_a,Soil moisture anomaly,3,-0.003174614914257985,153,156
31515,tsmp_wtda,TSMP wtda,3,-0.03707095020151866,121,124
31515,pr_a,Precipitation anomaly,3,0.10738935847818766,121,124
31515,sm_a,Soil moisture anomaly,3,0.0870293446455037,121,124
31528,tsmp_wtda,TSMP wtda,3,0.03720584987482299,85,88
31528,pr_a,Precipitation anomaly,3,0.03855530446911186,85,88
31528,sm_a,Soil moisture anomaly,3,-0.11906753440313259,85,88
31541,tsmp_wtda,TSMP wtda,3,-0.18107412595307057,128,131
31541,pr_a,Precipitation anomaly,3,-4.583134642059619e-05,128,131
31541,sm_a,Soil moisture anomaly,3,0.06849767944491437,128,131
31543,tsmp_wtda,TSMP wtda,3,0.22258384791313335,118,121
31543,pr_a,Precipitation anomaly,3,0.21608018153625033,118,121
31543,sm_a,Soil moisture anomaly,3,-0.14990128444887388,118,121
31567,tsmp_wtda,TSMP wtda,3,-0.1131677636211925,123,126
31567,pr_a,Precipitation anomaly,3,-0.1051106242644603,123,126
31567,sm_a,Soil moisture anomaly,3,0.009791420122265424,123,126
31593,tsmp_wtda,TSMP wtda,3,-0.19179164828363177,71,74
31593,pr_a,Precipitation anomaly,3,0.04037160801877773,71,74
31593,sm_a,Soil moisture anomaly,3,0.10770657998740708,71,74
31631,tsmp_wtda,TSMP wtda,3,0.06079314254498615,118,121
31631,pr_a,Precipitation anomaly,3,0.0281215895886713,118,121
31631,sm_a,Soil moisture anomaly,3,-0.014305196746739484,118,121
31642,tsmp_wtda,TSMP wtda,3,0.22929946076937763,76,79
31642,pr_a,Precipitation anomaly,3,-0.1568656658866895,76,79
31642,sm_a,Soil moisture anomaly,3,-0.011743077811872229,76,79
31683,tsmp_wtda,TSMP wtda,3,-0.02178135821158638,112,115
31683,pr_a,Precipitation anomaly,3,0.13272279327166261,112,115
31683,sm_a,Soil moisture anomaly,3,-0.1337665404889726,112,115
31688,tsmp_wtda,TSMP wtda,3,-0.0590837234078427,118,121
31688,pr_a,Precipitation anomaly,3,0.20048206586726683,118,121
31688,sm_a,Soil moisture anomaly,3,-0.003273091564708379,118,121
31696,tsmp_wtda,TSMP wtda,3,-0.04711541851911235,140,143
31696,pr_a,Precipitation anomaly,3,0.19148907090730374,140,143
31696,sm_a,Soil moisture anomaly,3,-0.12721241707904762,140,143
31792,tsmp_wtda,TSMP wtda,3,0.07951741608841342,56,59
31792,pr_a,Precipitation anomaly,3,0.1474661164020536,56,59
31792,sm_a,Soil moisture anomaly,3,-0.01799826954790109,56,59
31854,tsmp_wtda,TSMP wtda,3,-0.04490212025927416,129,132
31854,pr_a,Precipitation anomaly,3,-0.024383606093544254,129,132
31854,sm_a,Soil moisture anomaly,3,0.06548434095733995,129,132
31920,tsmp_wtda,TSMP wtda,3,-0.27782374597081516,120,123
31920,pr_a,Precipitation anomaly,3,-0.10522151359516661,120,123
31920,sm_a,Soil moisture anomaly,3,0.17620462564955117,120,123
31933,tsmp_wtda,TSMP wtda,3,-0.040058641506795487,149,152
31933,pr_a,Precipitation anomaly,3,0.12323807007018599,149,152
31933,sm_a,Soil moisture anomaly,3,0.04213722767982574,149,152
31939,tsmp_wtda,TSMP wtda,3,0.1057639998919554,138,141
31939,pr_a,Precipitation anomaly,3,-0.049569006967400096,138,141
31939,sm_a,Soil moisture anomaly,3,0.06643670449300078,138,141
31951,tsmp_wtda,TSMP wtda,3,-0.08307069298420915,17,20
31951,pr_a,Precipitation anomaly,3,0.25813069885375217,17,20
31951,sm_a,Soil moisture anomaly,3,-0.03476297672206374,17,20
31988,tsmp_wtda,TSMP wtda,3,0.06108064214992402,119,122
31988,pr_a,Precipitation anomaly,3,-0.042325826786533315,119,122
31988,sm_a,Soil moisture anomaly,3,-0.009178696231962036,119,122
31997,tsmp_wtda,TSMP wtda,3,-0.09465915803414017,113,116
31997,pr_a,Precipitation anomaly,3,-0.13219273744434828,113,116
31997,sm_a,Soil moisture anomaly,3,-0.09962992581665268,113,116
32135,tsmp_wtda,TSMP wtda,3,0.1823493642164234,78,81
32135,pr_a,Precipitation anomaly,3,0.034050937465064934,78,81
32135,sm_a,Soil moisture anomaly,3,-0.12893542572134517,78,81
32138,tsmp_wtda,TSMP wtda,3,0.053332547341277264,118,121
32138,pr_a,Precipitation anomaly,3,-0.034078227887125286,118,121
32138,sm_a,Soil moisture anomaly,3,-0.1732461129919068,118,121
32189,tsmp_wtda,TSMP wtda,3,-0.27213451604731986,118,121
32189,pr_a,Precipitation anomaly,3,-0.0029651206730291007,118,121
