site_id,well_id,gmw_bro_id,tube_number,distance_to_use_m,use_obj_type,use_obj_id,tube_rank_within_well_meta,gld_bro_id,gld_observations_meta,gld_first_date_meta,gld_last_date_meta,series_unknown_csv_url,series_preliminary_csv_url,series_fully_assessed_csv_url,bro_csv_url
30265,23402,GMW000000031895,1,20.807962978843328,facility_point,GUF000000001485,1,GLD000000101952,207,1990-06-05,2020-09-22,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101952?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101952?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101952?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101952
30265,23402,GMW000000031895,1,20.807962978843328,facility_point,GUF000000001485,1,GLD000000104967,6,2021-02-05,2021-12-14,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104967?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104967?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104967?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104967
30341,23471,GMW000000031964,1,26.400282413332096,realised_well,111895,1,GLD000000099166,27,2021-01-01,2023-02-07,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099166?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099166?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099166?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099166
30341,23471,GMW000000031964,1,26.400282413332096,realised_well,111895,1,GLD000000100696,191,1992-09-10,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100696?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100696?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100696?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100696
30380,23507,GMW000000032000,1,41.1451578743235,facility_point,GUF000000001146,1,GLD000000099315,12,2021-01-27,2022-12-29,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099315?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099315?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099315?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099315
30380,23507,GMW000000032000,1,41.1451578743235,facility_point,GUF000000001146,1,GLD000000102687,92,2005-11-10,2020-11-17,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102687?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102687?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102687?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102687
30385,23512,GMW000000032005,1,42.719182282340064,facility_point,GUF000000016933,1,GLD000000101535,228,1980-05-13,2020-11-13,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101535?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101535?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101535?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101535
30385,23512,GMW000000032005,1,42.719182282340064,facility_point,GUF000000016933,1,GLD000000104153,26,2021-01-22,2025-03-20,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104153?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104153?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104153?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104153
30425,23552,GMW000000032045,1,10.198869239570035,facility_point,GUF000000069278,1,GLD000000099936,218,1979-04-04,2015-08-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099936?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099936?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099936?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099936
30425,23552,GMW000000032045,1,10.198869239570035,facility_point,GUF000000069278,1,GLD000000104482,22,2023-06-06,2025-02-27,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104482?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104482?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104482?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104482
30427,23554,GMW000000032047,1,49.03974998887671,facility_point,GUF000000008742,1,GLD000000101225,198,1978-12-08,2020-08-25,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101225?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101225?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101225?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101225
30427,23554,GMW000000032047,1,49.03974998887671,facility_point,GUF000000008742,1,GLD000000103653,25,2021-01-08,2025-03-05,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103653?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103653?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103653?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103653
30474,23601,GMW000000032094,1,18.974107931986495,facility_point,GUF000000004617,1,GLD000000098599,407,1963-03-28,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098599?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098599?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098599?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098599
30474,23601,GMW000000032094,1,18.974107931986495,facility_point,GUF000000004617,1,GLD000000104403,39,2021-01-01,2025-04-16,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104403?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104403?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104403?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104403
30578,23700,GMW000000032193,1,46.616268113637915,design_well,536870,1,GLD000000098981,297,1977-06-04,2020-12-02,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098981?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098981?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098981?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098981
30578,23700,GMW000000032193,1,46.616268113637915,design_well,536870,1,GLD000000105146,48,2021-01-06,2025-04-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105146?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105146?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105146?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105146
30586,23708,GMW000000032201,1,37.80283940652878,realised_well,545394,1,GLD000000100801,300,1977-06-04,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100801?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100801?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100801?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100801
30586,23708,GMW000000032201,1,37.80283940652878,realised_well,545394,1,GLD000000101251,2,2021-01-01,2021-05-26,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101251?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101251?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101251?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101251
30638,23758,GMW000000032251,1,38.288752822733244,design_well,539450,1,GLD000000102510,107,2003-11-28,2020-12-01,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102510?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102510?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102510?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102510
30638,23758,GMW000000032251,1,38.288752822733244,design_well,539450,1,GLD000000105217,30,2021-01-06,2025-04-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105217?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105217?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105217?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105217
30656,23776,GMW000000032269,1,44.82086370659425,design_well,553480,1,GLD000000102284,133,1999-03-02,2020-12-07,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102284?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102284?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102284?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102284
30656,23776,GMW000000032269,1,44.82086370659425,design_well,553480,1,GLD000000105477,26,2021-02-16,2025-03-06,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105477?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105477?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105477?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105477
30760,23877,GMW000000032370,1,9.219599848884815,design_well,538010,1,GLD000000101957,191,1990-07-13,2020-11-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101957?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101957?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101957?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101957
30760,23877,GMW000000032370,1,9.219599848884815,design_well,538010,1,GLD000000103962,22,2021-01-21,2025-03-26,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103962?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103962?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103962?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103962
30788,23904,GMW000000032397,1,48.508461585787494,design_well,555958,1,GLD000000102492,108,2004-03-25,2020-10-20,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102492?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102492?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102492?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102492
30788,23904,GMW000000032397,1,48.508461585787494,design_well,555958,1,GLD000000103490,12,2021-01-07,2023-01-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103490?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103490?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103490?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103490
30789,23904,GMW000000032397,3,48.508461585787494,design_well,555958,2,GLD000000100087,107,2004-03-25,2020-10-20,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100087?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100087?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100087?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100087
30789,23904,GMW000000032397,3,48.508461585787494,design_well,555958,2,GLD000000103477,12,2021-01-07,2023-01-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103477?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103477?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103477?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103477
30795,23910,GMW000000032403,1,38.01415008420758,realised_well,109709,1,GLD000000099631,250,1975-02-06,2020-12-02,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099631?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099631?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099631?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099631
30795,23910,GMW000000032403,1,38.01415008420758,realised_well,109709,1,GLD000000105075,40,2021-01-07,2025-04-10,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105075?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105075?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105075?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000105075
30808,23923,GMW000000032416,1,44.59778786580896,realised_well,544983,1,GLD000000098852,178,1990-08-31,2020-11-17,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098852?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098852?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098852?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098852
30808,23923,GMW000000032416,1,44.59778786580896,realised_well,544983,1,GLD000000104124,11,2021-01-22,2022-12-28,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104124?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104124?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104124?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104124
30832,23946,GMW000000032439,1,30.414593263448264,facility_point,GUF000000004970,1,GLD000000098795,176,1991-04-08,2020-11-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098795?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098795?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098795?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098795
30832,23946,GMW000000032439,1,30.414593263448264,facility_point,GUF000000004970,1,GLD000000104087,27,2021-01-21,2025-03-21,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104087?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104087?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104087?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104087
30868,23981,GMW000000032474,1,39.050746743610546,facility_point,GUF000000010274,1,GLD000000099859,20,2021-01-14,2025-03-26,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099859?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099859?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099859?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099859
30868,23981,GMW000000032474,1,39.050746743610546,facility_point,GUF000000010274,1,GLD000000101822,187,1990-05-31,2020-11-11,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101822?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101822?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101822?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000101822
30919,24029,GMW000000032522,1,36.39994998683794,facility_point,GUF000000019629,1,GLD000000099330,35,2021-01-21,2025-03-20,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099330?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099330?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099330?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099330
30919,24029,GMW000000032522,1,36.39994998683794,facility_point,GUF000000019629,1,GLD000000100556,161,1991-01-18,2020-11-16,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100556?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100556?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100556?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000100556
30981,24089,GMW000000032582,3,30.87123709997174,design_well,563144,1,GLD000000099239,27,2021-01-15,2025-04-15,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099239?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099239?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099239?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099239
30981,24089,GMW000000032582,3,30.87123709997174,design_well,563144,1,GLD000000102325,64,1998-05-29,2020-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102325?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102325?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102325?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102325
30982,24089,GMW000000032582,4,30.87123709997174,design_well,563144,2,GLD000000102370,64,1998-05-29,2020-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102370?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102370?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102370?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000102370
30982,24089,GMW000000032582,4,30.87123709997174,design_well,563144,2,GLD000000104708,27,2021-01-15,2025-04-15,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104708?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104708?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104708?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104708
31008,24114,GMW000000032607,1,44.41902132259811,design_well,549797,1,GLD000000099448,42,2021-01-01,2025-05-02,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099448?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099448?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099448?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099448
31008,24114,GMW000000032607,1,44.41902132259811,design_well,549797,1,GLD000000099681,154,1984-02-16,2020-12-31,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099681?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099681?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099681?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000099681
31022,24125,GMW000000032618,1,7.212310651617393,facility_point,GUF000000025194,1,GLD000000098806,220,1980-12-18,2020-11-12,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098806?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098806?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098806?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098806
31022,24125,GMW000000032618,1,7.212310651617393,facility_point,GUF000000025194,1,GLD000000103501,19,2021-01-19,2023-11-02,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103501?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103501?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103501?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000103501
31032,24135,GMW000000032628,1,19.721598948745505,facility_point,GUF000000024057,1,GLD000000098814,196,1990-05-02,2020-11-09,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098814?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098814?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098814?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000098814
31032,24135,GMW000000032628,1,19.721598948745505,facility_point,GUF000000024057,1,GLD000000104524,45,2021-01-15,2025-02-07,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104524?rapportagetype=compact&observatietype=onbekend,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104524?rapportagetype=compact&observatietype=regulier_voorlopig,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104524?rapportagetype=compact&observatietype=regulier_beoordeeld,https://publiek.broservices.nl/gm/gld/v1/objectsAsCsv/GLD000000104524
