site_id,Baseline LSTM (No TL),Baseline LSTM (TL),Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
31022,0.8870537281036377,0.9365084171295166,0.8380106091499329,0.821516752243042,0.8723159432411194,0.8495623790131389,0.821516752243042
31032,1.0212225914001465,0.9922890663146973,1.023449420928955,1.0437357425689697,0.9868500232696533,1.0535083463210968,1.0437357425689697
31064,1.6964870691299438,1.6498206853866577,1.2267385721206665,1.2365868091583252,1.0063519477844238,1.1630188605871636,1.2365868091583252
31247,20.813583374023438,20.827157974243164,18.704998016357422,17.978361129760742,19.316125869750977,20.207473211931553,17.978361129760742
31257,0.7160266637802124,0.7347826957702637,0.7522361278533936,0.7921941876411438,0.728995144367218,0.8154643210261399,0.728995144367218
31324,1.1928571462631226,1.118529200553894,0.6514475345611572,0.7284157872200012,0.6235549449920654,0.8225440206889206,0.7284157872200012
31343,1.4852030277252197,1.4827500581741333,1.415299654006958,1.4387441873550415,1.4217963218688965,1.404475982833195,1.4217963218688965
31403,2.2790215015411377,2.3319034576416016,2.1530063152313232,2.0749502182006836,2.1957688331604004,2.2324607667686993,2.0749502182006836
31425,3.1151063442230225,3.119630813598633,2.5893025398254395,2.586080551147461,2.555875062942505,2.6311139060047792,2.586080551147461
31482,2.7712981700897217,2.716665506362915,2.123851776123047,2.124021291732788,2.0972938537597656,2.1323329403137516,2.124021291732788
31515,1.0822076797485352,1.0413658618927002,0.9142212867736816,0.9577473402023315,0.9358964562416077,1.0581604189037563,0.9577473402023315
31528,1.5646098852157593,1.5281420946121216,1.539009928703308,1.5469632148742676,1.5037859678268433,1.5842989696135672,1.5469632148742676
31541,1.1999074220657349,1.2382880449295044,1.1797282695770264,1.1642407178878784,1.1956405639648438,1.1847672074034266,1.1956405639648438
31543,2.0784854888916016,2.1313467025756836,1.3794530630111694,1.2979028224945068,1.405712604522705,1.5903360499933274,1.405712604522705
31567,1.1611626148223877,1.1515450477600098,1.2189550399780273,1.210394024848938,1.2303533554077148,1.2834634510026706,1.2303533554077148
31593,1.689243197441101,1.6780290603637695,1.7029825448989868,1.702331781387329,1.703735113143921,1.7158571852555269,1.702331781387329
31631,0.892205536365509,0.8606680631637573,0.7666334509849548,0.7952113747596741,0.7639487385749817,0.802640689021032,0.7639487385749817
31642,1.6502530574798584,1.6471275091171265,1.5141454935073853,1.5409460067749023,1.5054807662963867,1.5920709391692243,1.5409460067749023
31683,5.4256768226623535,5.447885513305664,5.524118900299072,5.5223069190979,5.530182361602783,5.397145121321065,5.5223069190979
31688,0.6086530089378357,0.5600740909576416,0.4497829079627991,0.42298656702041626,0.5463953018188477,0.5104318267236346,0.42298656702041626
31696,2.598007917404175,2.6777076721191406,2.0496432781219482,2.037785768508911,2.1221182346343994,2.2186545908425686,2.037785768508911
31792,5.432345390319824,5.468933582305908,3.6508822441101074,3.644111156463623,4.032130718231201,4.70711668902375,3.644111156463623
31854,1.0983011722564697,1.1102118492126465,1.1344420909881592,1.0985043048858643,1.1399513483047485,1.1050623876916226,1.1399513483047485
31920,1.6935856342315674,1.640695333480835,1.3287326097488403,1.36488938331604,1.2505545616149902,1.3230826044750668,1.36488938331604
31933,1.1759840250015259,1.229246973991394,0.937438428401947,0.9261255264282227,0.9695630073547363,0.9956352184027681,0.9261255264282227
31939,1.878308653831482,1.827247977256775,1.634155511856079,1.697695255279541,1.6014243364334106,1.7612024028470286,1.6014243364334106
