site_id,cell_id,cosine_similarity,months_used,source_lon,source_lat
9698,67575,0.33242345,128,-10.9913,-5.992399999999999
9799,49528,0.3005144,126,9.358699999999999,-10.722399999999999
9802,36514,0.45781997,141,-22.9813,-14.0224
9804,96894,0.21820317,108,-4.061300000000002,1.597600000000001
9822,55441,0.29423472,141,6.828699999999999,-9.1824
9840,67575,0.34132978,123,-10.9913,-5.992399999999999
9844,67575,0.25681362,140,-10.9913,-5.992399999999999
9853,36514,0.54366064,137,-22.9813,-14.0224
9896,67575,0.32944596,132,-10.9913,-5.992399999999999
9913,75352,0.32448006,138,4.9586999999999986,-4.012399999999999
9963,55441,0.25342077,139,6.828699999999999,-9.1824
9966,55204,0.2610928,134,-19.241300000000003,-9.1824
10041,67575,0.31899664,138,-10.9913,-5.992399999999999
10046,81796,0.20230906,142,14.198699999999999,-2.362399999999999
10047,85842,0.16878636,135,-7.141300000000002,-1.262399999999999
10063,67575,0.40496597,137,-10.9913,-5.992399999999999
10094,26769,0.1699052,139,-22.2113,-16.5524
10096,36514,0.40444666,139,-22.9813,-14.0224
10132,67575,0.33466342,134,-10.9913,-5.992399999999999
10144,55441,0.24930352,139,6.828699999999999,-9.1824
10153,81796,0.26105213,134,14.198699999999999,-2.362399999999999
10160,69646,0.3217674,42,-16.381300000000003,-5.442399999999999
10267,162505,0.17067252,129,-16.0513,18.6476
10301,49381,0.5473404,98,-6.811300000000002,-10.722399999999999
10335,75352,0.34794167,139,4.9586999999999986,-4.012399999999999
10375,94464,0.18966228,138,8.478699999999998,0.937600000000001
10472,55441,0.3108091,140,6.828699999999999,-9.1824
10496,36514,0.4593427,141,-22.9813,-14.0224
10510,36514,0.4877285,138,-22.9813,-14.0224
10524,36514,0.35317686,140,-22.9813,-14.0224
10527,36514,0.4054522,138,-22.9813,-14.0224
10545,16034,0.5274535,98,9.578699999999998,-19.412399999999998
10559,121675,0.23354714,141,16.7287,7.977600000000001
