site_id,cell_id,cosine_similarity,months_used
9687,69418,0.046453583697728826,15
9687,69646,0.20195399902828576,15
9687,69862,-0.06326232837606702,15
9687,70489,0.08628336102444592,15
9687,71030,0.11011694071833501,15
9687,71042,0.04212711509347597,15
9687,71895,0.05604998697268911,15
9687,72921,-0.021184033936492628,15
9687,73142,0.13175377613544195,15
9687,73219,-0.06771647171888247,15
9687,73539,0.41396201794142545,15
9687,73562,0.1317711115415002,15
9687,73762,-0.004647889763558329,15
9687,74012,-0.02211241000993908,15
9687,74020,0.026014361484149512,15
9687,74185,0.0399474461724564,15
9687,74560,-0.07451582394210716,15
9687,74781,0.17886588422096078,15
9687,75348,-0.08548995755285338,15
9687,75352,-0.12086204911699071,15
9687,76144,0.11014511261481781,15
9687,77752,0.2939100821403522,15
9687,77981,-0.06441209776748431,15
9687,78638,0.203835388285406,15
9687,78792,-0.1547594443490877,15
9687,79006,0.034099713433935926,15
9687,79090,0.17006041918743514,15
9687,79170,-0.0881225335637756,15
9687,79560,0.17776819639474817,15
9687,79857,0.03663919739662995,15
9687,79987,0.44637133844254584,15
9687,80026,-0.18116825115862428,15
9687,80047,-0.10721507178373346,15
9687,80353,0.07321815287410038,15
9687,81186,0.14817508515093988,15
9687,81657,0.31167287391460513,15
9687,81689,0.11107040230472853,15
9687,81796,-0.004751858831647844,15
9687,81825,0.10078914288424465,15
9687,82001,0.0800248189144326,15
9687,82027,0.13996852434248416,15
9687,82050,0.037304679474586655,15
9687,82109,0.17288201908186623,15
9687,82137,0.272711975735111,15
9687,82144,0.21376041935562198,15
9687,82246,0.1973662387666697,15
9687,82490,0.15894020980981044,15
9687,82515,0.1044643038927094,15
9687,82824,0.18590701822771974,15
9687,82879,0.28536823534951855,15
9687,83066,0.11248741929646755,15
9687,83301,-0.07790494426065611,15
9687,83381,-0.2692135688595577,15
9687,83404,0.3677467969542371,15
9687,83691,-0.08666698070059403,15
9687,83701,0.21402236272724112,15
9687,84321,-0.10386737109532251,15
9687,84333,-0.06870532816377029,15
9687,84588,0.14820866207269862,15
9687,84660,0.0415424076585486,15
9687,84985,0.10325408652275003,15
9687,85049,0.2267894931054938,15
9687,85081,0.043139238198375895,15
9687,85174,0.005399301580601825,15
9687,85413,0.07232462911687043,15
9687,85490,0.12279228671829287,15
9687,85623,-0.1577259460163066,15
9687,85842,0.45585360023930904,15
9687,85869,0.16620617963134904,15
9687,85981,0.17418184325835157,15
9687,85983,0.1716974154357649,15
9687,86011,-0.06990212985362604,15
9687,86372,0.13459136034185779,15
9687,86436,-0.2009924358441086,15
9687,87287,-0.07608302107131718,15
9687,87744,0.010560807740848253,15
9687,88094,0.12048799564420169,15
9687,88174,0.1988245148137607,15
9687,88429,0.1111069948074584,15
9687,88529,0.22719026481238538,15
9687,88589,-0.021294379671451407,15
9687,88746,-0.09593950114450135,15
9687,88843,0.28237554621106886,15
9687,88873,0.109646447174581,15
9687,89023,0.18003458644449266,15
9687,89265,0.14294407105573617,15
9687,89278,0.1294151285688096,15
9687,89283,0.24059965787087934,15
9687,89375,0.19236589709683136,15
9687,89709,0.1341416341369218,15
9687,89730,0.24422784552873006,15
