site_id,cell_id,cosine_similarity,months_used,sim_mean,sim_std,sim_max,sim_min,sim_q90,sim_q95,train_rows,wtda_mean,wtda_std,pr_a_mean,pr_a_std,sm_a_mean,sm_a_std,tsmp_wtda_mean,tsmp_wtda_std,pumping_log_mean,pumping_log_std,lon_norm,lat_norm,max_observations,sim_top3_mean,sim_top3_std,sim_top5_mean,sim_top5_std,sim_top10_mean,sim_top10_std,selector_rmse_no_tl,selector_rmse_always_tl,selector_rmse_random_forest,selector_rmse_selective_learning,selector_rmse_selective_learning_oof,selector_observations,selector_gamma_mean,selector_gamma_std,selector_gamma_oof_mean,selector_gamma_oof_std,upper_envelope_share,upper_envelope_share_oof,selected_expert,selected_expert_count,selector_model,selected_parent,use_transfer,selected_selector_rmse,selector_gain_vs_no_tl,selector_gain_vs_no_tl_oof
31541,12080,0.2576436,84,0.006253880729953126,0.09233996341388274,0.2576436,-0.2683649,0.12284131040000001,0.1484570535,76,0.04185152623645153,0.7520928392511143,-0.008908196,0.15167801,0.0068705273,0.17502609,-0.034175713,0.15983993,9.14763993050661,0.1558981997569321,0.7499449803819966,-0.3732973299844469,234,0.2386979233333333,0.029624922400246587,0.22363812,0.02947335469820917,0.204602898,0.028518688420102415,1.580319,1.7238606,1.5704144333388517,1.5392597,1.6376595,10,0.4091676,0.2759313,0.65291005,0.19436292,0.4,0.9,Random Forest,7,hgb_env,Random Forest,False,1.5392597,-0.041059375,0.057340503
31543,73539,0.23873766,75,0.022817814200527343,0.06832066070182927,0.23873766,-0.1677472,0.11073348940000002,0.13146008399999995,67,-0.43204914169642983,0.7026474998973992,-0.014978463,0.11509329,0.0010611764,0.1646478,-0.03787292,0.14949083,10.32185555791711,0.0698339888022923,0.3338997367926903,-0.12259837664287972,209,0.21281563333333334,0.023040013571439855,0.200450066,0.023525032647366925,0.181586326,0.025858984524856774,1.0866704,1.0649295,1.1453412746703986,1.0244299,1.0717741,12,0.63638717,0.30236137,0.7565791,0.20831126,0.8333333333333334,0.8333333333333334,Deep Context LSTM (No TL),5,hgb_env,Deep Context LSTM (No TL),False,1.0244299,-0.06224048,-0.014896274
31567,89023,0.20472473,74,0.0010771021654609374,0.06917670731679072,0.20472473,-0.21930818,0.09238186300000009,0.11688865749999999,66,0.13608341166551752,1.0167389165014737,-0.012584384,0.1353325,-0.019413091,0.16048431,-0.021845106,0.15299171,10.607862564260333,0.37564292724289355,-0.33474978876087086,-0.5090165839487981,168,0.18276793666666666,0.022655392863555324,0.17265366599999998,0.02120744406298953,0.160994824,0.018857783396791776,1.2148848,1.3096243,1.0962901727138823,1.1014299,1.1847048,12,0.388883,0.27687016,0.57213247,0.16389565,0.3333333333333333,0.6666666666666666,Random Forest,6,hgb_env,Random Forest,False,1.1014299,-0.11345482,-0.030179977
31593,137186,0.45063224,26,0.01725673657015625,0.17741079634190018,0.45063224,-0.41519824,0.25660858,0.298553801,18,0.4219080159165439,1.0198847172895331,-0.007694076,0.17046162,-0.08601238,0.1383012,0.038329285,0.12595566,9.978606788533146,0.06376861938464226,-0.9337678179127504,-0.532006249823686,116,0.4169932,0.029273135767307223,0.40522666,0.026824186925656305,0.383654514,0.029575343095195685,0.7848631,0.8072948,0.7950154080688502,0.7496288,0.76986295,13,0.6244752,0.27943397,0.5842772,0.2692789,0.7692307692307693,0.6923076923076923,Random Forest,8,hgb_env,Random Forest,False,0.7496288,-0.035234332,-0.0150001645
31631,67575,0.30669937,73,0.010872573714296875,0.0875669665685454,0.30669937,-0.25081125,0.11709979100000001,0.1553418555,65,-0.6221925459966804,0.7292797012347282,-0.020887211,0.12253044,-0.005909055,0.16136529,-0.023740325,0.1503915,10.322170124641787,0.07077068618833794,0.0092194201431359,-0.3779695813553651,269,0.26270209666666666,0.038455017009306286,0.24500953600000003,0.03687434418703647,0.22523798099999998,0.03231377763777531,0.73611397,0.70111364,0.75378760133926,0.7084262,0.7097713,12,0.6468125,0.1807298,0.6341353,0.16510697,0.8333333333333334,0.8333333333333334,Deep Context LSTM (Always TL),6,hgb_env,Deep Context LSTM (Always TL),True,0.7084262,-0.027687788,-0.02634269
31642,38507,0.517167,20,0.05081532063828125,0.17381756696652392,0.517167,-0.4423684,0.270990845,0.317900733,12,-0.5086996022657467,1.0160347238494756,-0.04189921,0.16295312,-0.048640363,0.15033375,-0.030955166,0.16969255,11.05444031917283,0.051440670373532206,0.140072214467958,-0.8206143513596956,156,0.4845374866666667,0.040444547103788156,0.453059276,0.05175849276455543,0.42044646300000005,0.048958938643563196,0.6715687,0.76079106,0.8021437992789809,0.6348655,0.7131988,15,0.60609937,0.3190201,0.63075835,0.13352406,0.6666666666666666,0.7333333333333333,Deep Context LSTM (No TL),7,hgb_env,Deep Context LSTM (No TL),False,0.6348655,-0.03670317,0.04163009
31683,85490,0.271518,66,-0.014304336932324219,0.08808608711680299,0.271518,-0.24082959,0.10317266550000001,0.133628051,58,-0.8898285240000037,2.1980026149440186,-0.013745684,0.1198613,-0.0030944045,0.16785358,-0.022439469,0.14640638,10.815677622552913,0.4988107663456652,0.3472033794965446,0.0064621242332060114,3579,0.21828582666666665,0.046457760111467204,0.204917354,0.03761296421354385,0.189133371,0.030368629374798905,1.6476691,1.6862223,1.7243824488480057,1.6213514,1.6420956,14,0.4316915,0.24757037,0.36292797,0.22740643,0.42857142857142855,0.21428571428571427,Random Forest,7,hgb_env,Random Forest,False,1.6213514,-0.026317716,-0.005573511
31688,73539,0.27386406,74,0.02127585018405078,0.09139054648264161,0.27386406,-0.25331715,0.14162222200000002,0.16498417799999998,66,-0.5296753185042763,0.4847023192197448,-0.0150375655,0.12893067,0.0015865448,0.16580532,-0.03023916,0.14749934,10.322010715828606,0.07029765997350007,0.16503717188770248,-0.30543350908175876,281,0.26849078666666665,0.005864301006815143,0.259614326,0.012842542879655087,0.237328055,0.026084477310342722,0.85120785,0.8181923,0.8626155278463046,0.8156634,0.82325274,9,0.5578399,0.1688841,0.5132638,0.13946626,0.5555555555555556,0.6666666666666666,Random Forest,4,hgb_env,Random Forest,False,0.8156634,-0.035544455,-0.027955115
31696,68092,0.21407597,89,-0.0009075051632031248,0.08787788179828168,0.21407597,-0.2423779,0.11420874400000001,0.14129861199999996,81,-1.6521900216106398,2.2404011696630675,-0.007164474,0.12952253,0.0020520345,0.16384296,-0.03271736,0.14999548,10.315211661279893,0.04563960838750048,0.031573530115583164,-0.22375949506192544,15586,0.20488649666666667,0.007960331725056021,0.201592086,0.007303451888848862,0.195180801,0.009151148245485623,1.9187942,1.9240539,1.8962404848792829,1.8577808,1.8697907,15,0.62760735,0.27744794,0.5665614,0.3342291,0.6,0.6,Random Forest,7,hgb_env,Random Forest,False,1.8577808,-0.06101334,-0.049003482
31792,44913,0.7480108,18,0.013163656696074218,0.2450217893621474,0.7480108,-0.64898497,0.30879623900000014,0.42608206049999997,10,-1.1299048758845622,0.3882699920693625,0.04232725,0.1422341,-0.08274427,0.15300821,0.037500724,0.13568208,11.020692586561552,0.0,0.61572475882302,0.37581264166669287,111,0.7151307333333333,0.028776433541412575,0.6755745,0.05802620170142967,0.621204921,0.07013310685515846,0.47029272,0.47181275,0.5693241212554245,0.45404422,0.49018106,11,0.74458754,0.15276465,0.6097823,0.13327749,0.9090909090909091,0.8181818181818182,Deep Context LSTM (No TL),5,hgb_env,Deep Context LSTM (No TL),False,0.45404422,-0.016248494,0.019888341
31854,75352,0.21095157,77,0.0072799947429687505,0.0806323118900516,0.21095157,-0.2385545,0.10991438600000002,0.1335874405,69,-0.08749650559398675,0.7843192795852094,0.003062995,0.13234754,0.010564719,0.17657626,-0.029262198,0.15373267,9.317697685433055,1.7486707923571783,0.7952449610440275,1.0131607028638592,208,0.20636410666666669,0.006061746138550608,0.202607742,0.0068433018372398135,0.188456874,0.016012551888717523,0.60358274,0.63142246,0.6806686037705726,0.5161989,0.57141334,13,0.49676174,0.38990363,0.4840186,0.27235138,0.46153846153846156,0.5384615384615384,Random Forest,6,hgb_env,Random Forest,False,0.5161989,-0.08738387,-0.0321694
31920,54218,0.42720702,77,0.010059486644375,0.11882224171602111,0.42720702,-0.3411,0.16441798600000013,0.22014266549999995,69,0.4219301262531689,0.9569410261277503,-0.01650178,0.11678794,-0.0039381534,0.1730923,-0.025429647,0.14685193,10.314584032161491,0.04912259057756418,0.4041931159429402,-0.25109584337597224,307,0.40413506,0.03162674733577895,0.38196506,0.03809746433643061,0.34832030199999997,0.0446276175096916,0.9433235,0.9361983,0.9795349278404383,0.93475765,0.9536892,11,0.47324312,0.17133442,0.6055873,0.105954945,0.2727272727272727,0.8181818181818182,Deep Context LSTM (Always TL),7,hgb_env,Deep Context LSTM (Always TL),True,0.93475765,-0.008565843,0.010365725
31933,88843,0.30310565,83,0.02219888145341797,0.10168130122992827,0.30310565,-0.23537703,0.15491582200000056,0.209672786,75,0.4114505430703871,0.5589680134016404,-0.018298257,0.1521385,-0.012756422,0.171988,-0.03716988,0.16474213,10.632869917052592,0.37395598077058095,-0.054973666401182085,-0.8669417024029941,39642,0.30209887,0.0014426956757057228,0.301111702,0.0017588534207033893,0.29071031199999997,0.012984278198356134,0.8994427,0.9848941,1.1660212556372256,0.8422406,1.0688969,16,0.8599334,0.14285612,0.37599286,0.19274302,1.0,0.3125,Deep Context LSTM (No TL),9,hgb_env,Deep Context LSTM (No TL),False,0.8422406,-0.0572021,0.16945422
31939,67575,0.31024912,76,0.010614673604023439,0.11027368706380533,0.31024912,-0.32522705,0.14330278700000013,0.185361455,68,-0.44563396055316357,0.8408445271666142,-0.015576154,0.1459333,-0.013428686,0.17600247,-0.040323447,0.16122504,10.604757764583738,0.3704634023433609,0.0746051530455803,-0.6071986809658946,578,0.29347254666666667,0.014834571707809212,0.28287677,0.01857699850581628,0.265592497,0.022524013249820504,0.72801316,0.71347743,0.6584923079569339,0.5823202,0.6137946,15,0.67806524,0.28111145,0.6203242,0.2664692,0.7333333333333333,0.6,Random Forest,11,hgb_env,Random Forest,False,0.5823202,-0.14569294,-0.11421853
31988,67575,0.31546697,74,-0.004381594072109375,0.09309199271991891,0.31546697,-0.29791045,0.1081463784,0.145293752,66,-0.29948779429720374,0.792784231259458,0.005096015,0.14129528,0.008971435,0.17020008,-0.019607821,0.16515796,10.906284081328657,0.4816460439245036,-0.3011839939636863,0.7901322652884527,200,0.2605108566666667,0.04765882139593608,0.24711206200000002,0.038432858951604434,0.224800088,0.035058933426173465,1.3945351,1.4873606,1.3767465007515876,1.2368759,1.431496,12,0.24209674,0.28348476,0.7060253,0.17498675,0.16666666666666666,1.0,Deep Context LSTM (No TL),5,hgb_env,Deep Context LSTM (No TL),False,1.2368759,-0.15765917,0.03696096
31997,17268,0.2615692,72,0.014649754167968751,0.09290319130051085,0.2615692,-0.20966105,0.13439475900000006,0.17354902449999995,64,-0.027069034972691173,1.0191413454208265,-0.016035803,0.1253833,-0.014297373,0.16848376,-0.016816419,0.15619539,10.913359725113029,0.48941423406068757,0.11328225692773151,0.24218007460116395,203,0.25425728,0.007309795926624734,0.246413488,0.012044554621544516,0.22959293600000003,0.020086894990182118,0.6853938,0.628413,0.6637942218212549,0.58877003,0.61270106,11,0.72517586,0.18180068,0.7222006,0.13566166,0.9090909090909091,1.0,Deep Context LSTM (No TL),4,hgb_env,Deep Context LSTM (No TL),False,0.58877003,-0.09662378,-0.07269275
32135,53252,0.4035433,19,0.016522838405058592,0.13593573853636126,0.4035433,-0.41474047,0.1928677790000001,0.236097427,11,0.1315832584012483,1.070140619564567,0.022134893,0.13467464,-0.066723816,0.13713792,0.04698117,0.13996965,10.378357536319353,0.16130375529287436,0.3145890263876117,-0.3178974556763874,67284,0.38696699333333334,0.027892514704359904,0.37032812000000004,0.030142675434018797,0.348213881,0.03159792119552785,0.91430205,0.98865,1.020756884931629,0.9002129,0.9598001,11,0.50400645,0.2986084,0.38814875,0.22594619,0.5454545454545454,0.45454545454545453,Random Forest,5,hgb_env,Random Forest,False,0.9002129,-0.014089167,0.045498073
32138,16034,0.379801,73,0.009629491703691406,0.10520894123877937,0.379801,-0.3153564,0.12618426400000002,0.17825522299999996,65,0.11183895308641137,0.9034125048376517,-0.011012595,0.11704459,-0.014465393,0.16199186,-0.0153337605,0.15725338,10.924370747221078,0.477765550306645,0.20376752260925501,0.7743732788699781,184,0.34946837000000003,0.027751456914545954,0.333542126,0.029588242487545314,0.30647859899999996,0.03787712217126927,0.75615364,0.76197094,0.9687373036088694,0.7537938,0.8392547,12,0.8267708,0.12795402,0.55759615,0.1509393,1.0,0.6666666666666666,Deep Context LSTM (Always TL),5,hgb_env,Deep Context LSTM (Always TL),True,0.7537938,-0.002359867,0.083101034
32189,20880,0.2499047,76,-0.02219540886310547,0.08323191456583182,0.2499047,-0.26864284,0.09554920100000003,0.13280229149999997,68,1.2966246109678572,1.8997671657702155,0.008610827,0.14340763,0.008785558,0.17805499,-0.027930846,0.16134104,12.518868573426207,0.013824290748863653,0.7254500932084448,-0.6764675210002166,13872,0.24107033,0.012441092176248041,0.22807056399999998,0.02174074042576817,0.208562891,0.025320021190455615,1.1893986,1.2635937,1.2514890421937372,1.0577377,1.1657366,11,0.44655463,0.39495087,0.23403548,0.2737574,0.45454545454545453,0.2727272727272727,Random Forest,6,hgb_env,Random Forest,False,1.0577377,-0.13166094,-0.02366209
32219,55204,0.2491555,62,0.013734365425742188,0.08214656961629598,0.2491555,-0.25076067,0.11651275000000004,0.14731180249999998,54,-0.9444903806161775,2.105210904324237,-0.025643433,0.12677072,-0.013494346,0.16221923,-0.03845645,0.14513865,10.870599617733607,0.4975476526314033,-0.3586840548955505,0.17174903292922047,2462,0.23267763,0.015056852749260037,0.223401658,0.017214669936601163,0.211330355,0.017264871128413222,1.8369905,1.8848963,1.8350444805776054,1.714382,1.8528665,12,0.39481735,0.3696218,0.77279854,0.22068785,0.4166666666666667,0.8333333333333334,Random Forest,6,hgb_env,Random Forest,False,1.714382,-0.12260842,0.015876055
32332,73539,0.20296766,73,-0.007197779282447266,0.07075911495297184,0.20296766,-0.18346629,0.08492763300000003,0.1088262225,65,-1.0863765663834002,1.8878342759825313,-0.017107232,0.13489385,-0.020870736,0.16196147,-0.021442655,0.15563363,10.610842663418245,0.3769555427425869,-0.43260470621062946,-0.7128587496187966,26339,0.18623996333333334,0.01454524699856394,0.178946552,0.014681267924377987,0.167817155,0.015830261999145986,0.68185633,0.74413824,0.2255656223019093,0.2803857,0.5194393,2,0.8916882,0.15317598,0.5269158,0.66904205,1.0,0.5,Random Forest,2,hgb_env,Random Forest,False,0.2803857,-0.40147063,-0.16241705
32804,67575,0.42208657,47,-0.01024048577919922,0.12383672206471218,0.42208657,-0.41012117,0.144834171,0.19979478849999996,39,-0.23043943785346135,0.9297764066846268,-0.0033682664,0.15748629,0.023866486,0.16288137,-0.031715654,0.16083397,0.0,0.0,-1.7381714135879875,-3.8799356945753187,111,0.36317583000000003,0.05933513320258327,0.335360974,0.05692715024436477,0.30226661200000005,0.05182197065399143,1.0491213,1.1408851,0.8469453440625675,0.838131,0.9838613,8,0.7531073,0.24331704,0.43125096,0.24440627,0.75,0.25,Random Forest,6,hgb_env,Random Forest,False,0.838131,-0.21099025,-0.06525993
33050,49381,0.3570728,109,0.009304542646621094,0.11262701964015102,0.3570728,-0.31771725,0.14385925900000002,0.20432389349999994,101,1.0923822653712068,1.047820641247022,-0.014989982,0.14209859,0.03202531,0.1821417,-0.052258506,0.15104593,10.771895338495296,0.10799937233725228,-2.9871953131495106,1.7484811419088107,1314,0.34354551,0.014559399057285984,0.330238392,0.020937888359642897,0.301106476,0.03386032946751772,0.23824151,0.43380812,0.4647007099817659,0.22127815,0.33555287,8,0.5442679,0.2718923,0.24502894,0.16800626,0.625,0.0,Deep Context LSTM (No TL),5,hgb_env,Deep Context LSTM (No TL),False,0.22127815,-0.016963363,0.09731136
104122,53252,0.33416167,54,0.001655141685234375,0.1211098844937421,0.33416167,-0.28156576,0.16755807800000005,0.20062796149999998,46,1.5897691991905407,2.863743824194799,-0.0076605636,0.12754618,-0.019203357,0.17473842,-0.0016603142,0.15526046,12.988561464547683,0.4085678528418608,-2.527733347815276,-0.16036481532770283,10316,0.3165683666666667,0.016648619606538958,0.305754474,0.018924596686715135,0.28916368600000003,0.022244841083917364,2.1925156,2.2080038,2.4635833671904597,2.1544964,2.23244,24,0.55895525,0.2865018,0.33808234,0.22760011,0.5833333333333334,0.20833333333333334,Deep Context LSTM (Always TL),10,hgb_env,Deep Context LSTM (Always TL),True,2.1544964,-0.03801918,0.039924383
104211,69646,0.47282803,50,-0.00903372118196289,0.14803450490313644,0.47282803,-0.46292797,0.16835633700000005,0.24101549649999993,42,-3.051894894170612,2.3941758821679198,-0.005287417,0.14309074,-0.03451655,0.14886495,0.008990282,0.14840524,13.038752251313714,0.36876183711442784,-2.4878749358622967,0.7188432467785184,11040,0.41990807333333335,0.047896880180310665,0.40164098,0.042163804962347756,0.356960597,0.05561456911794726,2.7012174,2.64208,2.86605918028585,2.5462492,2.63986,24,0.50075954,0.32888672,0.57899904,0.17819147,0.4583333333333333,0.7083333333333334,Deep Context LSTM (Always TL),11,hgb_env,Deep Context LSTM (Always TL),True,2.5462492,-0.15496826,-0.0613575
