site_id,n_observations,share_obs_helped_by_always_tl,share_obs_harmed_by_always_tl,mean_delta_abs_error_always_tl_vs_no_tl,mean_delta_abs_error_selective_vs_no_tl,mean_delta_abs_error_selective_vs_always_tl,selective_partial_rescue_rate,selective_full_rescue_rate,cosine_similarity,months_used,Deep Context LSTM (No TL),Deep Context LSTM (Always TL),Context-Aware Selective Learning,delta_rmse_always_tl_vs_no_tl,delta_rmse_selective_vs_no_tl,delta_rmse_selective_vs_always_tl,always_tl_site_regime,selective_partial_rescue_site,selective_full_rescue_site
30104,14,0.35714285714285715,0.6428571428571429,0.18051876,0.10977144,-0.07074733,0.42857142857142855,0.07142857142857142,0.23884137,78.0,2.5969903469085693,2.904953718185425,2.776385545730591,0.30796337127685547,0.17939519882202148,-0.12856817245483398,harmed,True,False
30225,14,0.5714285714285714,0.42857142857142855,-0.023370376,-0.032080203,-0.008709827,0.21428571428571427,0.07142857142857142,0.24400294,73.0,0.5492720603942871,0.5187084674835205,0.49450990557670593,-0.0305635929107666,-0.05476215481758118,-0.024198561906814575,helped,False,False
30247,39,0.6153846153846154,0.38461538461538464,-0.017137578,-0.2518637,-0.23472612,0.3333333333333333,0.20512820512820512,0.5671431,14.0,0.9200341105461121,0.8590002655982971,0.6104821562767029,-0.06103384494781494,-0.3095519542694092,-0.24851810932159424,helped,False,False
30249,25,0.64,0.36,-0.12361908,-0.10093216,0.022686925,0.2,0.08,0.34519556,61.0,1.1932603120803833,0.9747456908226013,0.9869042038917542,-0.21851462125778198,-0.20635610818862915,0.012158513069152832,helped,False,False
30265,27,0.5925925925925926,0.4074074074074074,-0.026909243,-0.011967976,0.014941267,0.25925925925925924,0.07407407407407407,0.30436182,78.0,0.5861939191818237,0.5598906874656677,0.5592918992042542,-0.026303231716156006,-0.02690201997756958,-0.0005987882614135742,helped,False,False
30341,33,0.7878787878787878,0.21212121212121213,-0.1476874,-0.09147954,0.056207858,0.18181818181818182,0.09090909090909091,0.26462767,73.0,1.0507032871246338,0.9088762998580933,0.9760714769363403,-0.14182698726654053,-0.07463181018829346,0.06719517707824707,helped,False,False
30380,17,0.47058823529411764,0.5294117647058824,0.022853564,-0.049864918,-0.07271848,0.47058823529411764,0.23529411764705882,0.5314365,16.0,0.8513104915618896,0.8783954977989197,0.7677469849586487,0.02708500623703003,-0.08356350660324097,-0.110648512840271,harmed,True,True
30385,18,0.5,0.5,-0.038973972,-0.2423346,-0.20336063,0.3888888888888889,0.3888888888888889,0.4331036,74.0,0.7503370046615601,0.7123204469680786,0.4689503014087677,-0.038016557693481445,-0.28138670325279236,-0.2433701455593109,helped,False,False
30425,8,0.875,0.125,-0.0853851,-0.062240224,0.023144871,0.125,0.125,0.19308144,91.0,1.4369882345199585,1.345491886138916,1.374922752380371,-0.09149634838104248,-0.0620654821395874,0.029430866241455078,helped,False,False
30427,19,0.5263157894736842,0.47368421052631576,-0.015450549,-0.028266622,-0.012816069,0.3684210526315789,0.05263157894736842,0.34020707,77.0,0.8014463186264038,0.7540389895439148,0.7583662271499634,-0.047407329082489014,-0.04308009147644043,0.004327237606048584,helped,False,False
