site_id,Baseline LSTM (No TL),Baseline LSTM (TL),Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
31933,1.1298826932907104,1.1589686870574951,0.9922372102737427,1.0068929195404053,1.0644795894622803,1.0286698926906905,1.064479568282523
31939,1.508286952972412,1.474324345588684,1.3087804317474365,1.302181601524353,1.382505178451538,1.376965759848786,1.376965759848786
31951,7.049346446990967,7.081963062286377,6.909875392913818,6.651590347290039,6.561751365661621,7.139981204754934,6.5617517447884115
31988,0.8543393611907959,0.8306214213371277,0.8140354752540588,0.7941778302192688,0.8564578294754028,0.8599728823272651,0.8599728823272651
31997,1.1288783550262451,1.147868275642395,1.1719214916229248,1.199822187423706,1.161697268486023,1.2561704242227092,1.1998222004829273
32135,0.7144398093223572,0.7317982912063599,0.6722803711891174,0.6189238429069519,0.7339783310890198,0.699454473305054,0.7339783050724593
32138,0.8452659249305725,0.8883630037307739,0.7894201874732971,0.9476067423820496,0.9067729115486145,0.7662940704463975,0.9067729148679436
32189,1.4703046083450317,1.5246145725250244,1.293595314025879,1.3098722696304321,1.2929420471191406,1.2725582484607694,1.292942130126034
32219,2.208254814147949,2.208827257156372,1.8966721296310425,2.014841079711914,2.0769102573394775,2.053224277280421,2.053224277280421
32332,0.5101279616355896,0.5186899304389954,0.6093913912773132,0.8417078852653503,1.0031330585479736,0.562733094795773,0.562733094795773
32804,0.8700035214424133,0.9061968922615051,0.8113881945610046,1.1459687948226929,0.9475951790809631,0.6512180537600062,0.6512180537600062
33050,2.05326771736145,2.0597994327545166,0.717684268951416,0.9482353925704956,0.3932639956474304,0.3741083082426367,0.39326397829063453
104122,2.6651222705841064,2.7068638801574707,2.5935161113739014,2.5245471000671387,2.532762050628662,2.8014328543636817,2.532761896431242
104211,4.7678046226501465,4.71213436126709,2.4746434688568115,2.8259897232055664,2.5137453079223633,2.4482503475526527,2.8259898729674866
